dataset_id,isolate_id,accession,assembly_path,contigs,assembly_size_bp,n50_bp,longest_contig_bp,gc_percent,ambiguous_bases,size_gate,contig_gate,completeness_percent,contamination_percent,species_confirmation,basic_qc_status
HPGP_GLOBAL,MEX-041,GCA_035093675.1,data/assemblies/HPGP_GLOBAL/MEX-041.fna,1,1653195,1653195,1653195,38.94719,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,MEX-043,GCA_035093545.1,data/assemblies/HPGP_GLOBAL/MEX-043.fna,1,1656016,1656016,1656016,38.91581,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,MEX-046,GCA_035048555.1,data/assemblies/HPGP_GLOBAL/MEX-046.fna,1,1694691,1694691,1694691,38.82625,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,NGA-010,GCA_035033625.1,data/assemblies/HPGP_GLOBAL/NGA-010.fna,1,1638223,1638223,1638223,39.03235,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,NGA-019,GCA_035031985.1,data/assemblies/HPGP_GLOBAL/NGA-019.fna,1,1650902,1650902,1650902,39.12158,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,PER-013,GCA_035063425.1,data/assemblies/HPGP_GLOBAL/PER-013.fna,1,1690356,1690356,1690356,38.97877,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,PER-017,GCA_035063365.1,data/assemblies/HPGP_GLOBAL/PER-017.fna,1,1757475,1757475,1757475,38.7857,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,PER-018,GCA_035063345.1,data/assemblies/HPGP_GLOBAL/PER-018.fna,1,1662753,1662753,1662753,38.93374,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,PER-020,GCA_035063305.1,data/assemblies/HPGP_GLOBAL/PER-020.fna,1,1687602,1687602,1687602,39.01684,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,PER-101,GCA_035017585.1,data/assemblies/HPGP_GLOBAL/PER-101.fna,1,1647544,1647544,1647544,38.91678,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,PER-103,GCA_035014105.1,data/assemblies/HPGP_GLOBAL/PER-103.fna,1,1661938,1661938,1661938,38.90296,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,PER-104,GCA_035012125.1,data/assemblies/HPGP_GLOBAL/PER-104.fna,1,1686285,1686285,1686285,38.87279,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,PER-107,GCA_035006465.1,data/assemblies/HPGP_GLOBAL/PER-107.fna,1,1688447,1688447,1688447,38.80566,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,PER-112,GCA_034993505.1,data/assemblies/HPGP_GLOBAL/PER-112.fna,1,1651932,1651932,1651932,39.09477,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,PER-116,GCA_034986765.1,data/assemblies/HPGP_GLOBAL/PER-116.fna,1,1692634,1692634,1692634,38.85932,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,PER-117,GCA_034985765.1,data/assemblies/HPGP_GLOBAL/PER-117.fna,1,1689598,1689598,1689598,38.82509,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,PER-124,GCA_034982865.1,data/assemblies/HPGP_GLOBAL/PER-124.fna,1,1650052,1650052,1650052,38.91902,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,PER-138,GCA_034980485.1,data/assemblies/HPGP_GLOBAL/PER-138.fna,1,1683001,1683001,1683001,38.65844,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,PER-140,GCA_034979705.1,data/assemblies/HPGP_GLOBAL/PER-140.fna,1,1655604,1655604,1655604,39.09715,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,POL-004,GCA_034976125.1,data/assemblies/HPGP_GLOBAL/POL-004.fna,1,1591337,1591337,1591337,38.89585,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,POL-005,GCA_034975265.1,data/assemblies/HPGP_GLOBAL/POL-005.fna,1,1645618,1645618,1645618,38.8832,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,POL-006,GCA_034974505.1,data/assemblies/HPGP_GLOBAL/POL-006.fna,1,1556705,1556705,1556705,39.18116,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,POL-007,GCA_034973925.1,data/assemblies/HPGP_GLOBAL/POL-007.fna,1,1685207,1685207,1685207,38.84662,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,POL-008,GCA_034972885.1,data/assemblies/HPGP_GLOBAL/POL-008.fna,1,1579734,1579734,1579734,39.08221,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,POL-009,GCA_034972065.1,data/assemblies/HPGP_GLOBAL/POL-009.fna,1,1672002,1672002,1672002,38.8844,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,POL-010,GCA_034971265.1,data/assemblies/HPGP_GLOBAL/POL-010.fna,1,1629212,1629212,1629212,38.90568,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,POL-104,GCA_034967625.1,data/assemblies/HPGP_GLOBAL/POL-104.fna,1,1669729,1669729,1669729,38.88104,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,POL-105,GCA_034966285.1,data/assemblies/HPGP_GLOBAL/POL-105.fna,1,1552166,1552166,1552166,39.15986,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,POL-106,GCA_034965425.1,data/assemblies/HPGP_GLOBAL/POL-106.fna,1,1560843,1560843,1560843,39.10701,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,POL-108,GCA_034963805.1,data/assemblies/HPGP_GLOBAL/POL-108.fna,1,1560828,1560828,1560828,39.10796,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,POL-110,GCA_034962325.1,data/assemblies/HPGP_GLOBAL/POL-110.fna,1,1590582,1590582,1590582,39.03364,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,POR-002,GCA_035063245.1,data/assemblies/HPGP_GLOBAL/POR-002.fna,1,1625342,1625342,1625342,38.96085,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,POR-003,GCA_035063225.1,data/assemblies/HPGP_GLOBAL/POR-003.fna,1,1607602,1607602,1607602,39.015,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,POR-004,GCA_035063205.1,data/assemblies/HPGP_GLOBAL/POR-004.fna,1,1650708,1650708,1650708,39.25782,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,POR-005,GCA_035063185.1,data/assemblies/HPGP_GLOBAL/POR-005.fna,1,1688313,1688313,1688313,38.77907,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,POR-010,GCA_035062845.1,data/assemblies/HPGP_GLOBAL/POR-010.fna,1,1607134,1607134,1607134,38.94541,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,POR-018,GCA_035062105.1,data/assemblies/HPGP_GLOBAL/POR-018.fna,1,1607128,1607128,1607128,39.02328,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,POR-104,GCA_034961025.1,data/assemblies/HPGP_GLOBAL/POR-104.fna,1,1646702,1646702,1646702,39.04428,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,POR-105,GCA_034960305.1,data/assemblies/HPGP_GLOBAL/POR-105.fna,1,1623888,1623888,1623888,38.90835,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,POR-106,GCA_034959325.1,data/assemblies/HPGP_GLOBAL/POR-106.fna,1,1667966,1667966,1667966,38.81764,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,POR-107,GCA_034958265.1,data/assemblies/HPGP_GLOBAL/POR-107.fna,1,1593322,1593322,1593322,39.11174,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,POR-109,GCA_034956305.1,data/assemblies/HPGP_GLOBAL/POR-109.fna,1,1604158,1604158,1604158,39.0676,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,POR-112,GCA_034953905.1,data/assemblies/HPGP_GLOBAL/POR-112.fna,1,1660836,1660836,1660836,38.8411,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,POR-113,GCA_034953145.1,data/assemblies/HPGP_GLOBAL/POR-113.fna,1,1667121,1667121,1667121,38.91157,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,POR-114,GCA_034952185.1,data/assemblies/HPGP_GLOBAL/POR-114.fna,1,1634980,1634980,1634980,38.97277,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,PRI-001,GCA_034950785.1,data/assemblies/HPGP_GLOBAL/PRI-001.fna,1,1577958,1577958,1577958,39.11448,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,PRI-002,GCA_034950175.1,data/assemblies/HPGP_GLOBAL/PRI-002.fna,1,1626441,1626441,1626441,38.98125,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,PRI-004,GCA_034949605.1,data/assemblies/HPGP_GLOBAL/PRI-004.fna,1,1589140,1589140,1589140,39.08951,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,PRI-005,GCA_034939645.1,data/assemblies/HPGP_GLOBAL/PRI-005.fna,1,1629748,1629748,1629748,39.20741,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,PRI-006,GCA_034939625.1,data/assemblies/HPGP_GLOBAL/PRI-006.fna,1,1625718,1625718,1625718,38.93855,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,RUS-001,GCA_034908465.1,data/assemblies/HPGP_GLOBAL/RUS-001.fna,1,1639931,1639931,1639931,38.92554,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,RUS-003,GCA_034906745.1,data/assemblies/HPGP_GLOBAL/RUS-003.fna,1,1649624,1649624,1649624,38.89165,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,RUS-004,GCA_034905905.1,data/assemblies/HPGP_GLOBAL/RUS-004.fna,1,1687731,1687731,1687731,38.76767,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,RUS-007,GCA_034903945.1,data/assemblies/HPGP_GLOBAL/RUS-007.fna,1,1647615,1647615,1647615,38.9236,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,RUS-011,GCA_034866365.1,data/assemblies/HPGP_GLOBAL/RUS-011.fna,1,1657348,1657348,1657348,38.8645,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-003,GCA_034926895.1,data/assemblies/HPGP_GLOBAL/SPA-003.fna,1,1585832,1585832,1585832,39.17256,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-005,GCA_034924605.1,data/assemblies/HPGP_GLOBAL/SPA-005.fna,1,1589083,1589083,1589083,39.13603,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-006,GCA_034923545.1,data/assemblies/HPGP_GLOBAL/SPA-006.fna,1,1618074,1618074,1618074,39.00835,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-009,GCA_034920565.1,data/assemblies/HPGP_GLOBAL/SPA-009.fna,1,1617114,1617114,1617114,39.03021,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-012,GCA_034917985.1,data/assemblies/HPGP_GLOBAL/SPA-012.fna,1,1594396,1594396,1594396,39.06878,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-015,GCA_034915365.1,data/assemblies/HPGP_GLOBAL/SPA-015.fna,1,1646794,1646794,1646794,38.92867,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-017,GCA_034913285.1,data/assemblies/HPGP_GLOBAL/SPA-017.fna,1,1677543,1677543,1677543,38.87978,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-101,GCA_034860465.1,data/assemblies/HPGP_GLOBAL/SPA-101.fna,1,1680860,1680860,1680860,38.76379,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-105,GCA_034860385.1,data/assemblies/HPGP_GLOBAL/SPA-105.fna,1,1578300,1578300,1578300,39.17576,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-108,GCA_034860345.1,data/assemblies/HPGP_GLOBAL/SPA-108.fna,1,1615293,1615293,1615293,39.03348,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-111,GCA_034860305.1,data/assemblies/HPGP_GLOBAL/SPA-111.fna,1,1570816,1570816,1570816,39.21414,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-201,GCA_034860285.1,data/assemblies/HPGP_GLOBAL/SPA-201.fna,1,1676894,1676894,1676894,38.82559,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-202,GCA_034860265.1,data/assemblies/HPGP_GLOBAL/SPA-202.fna,1,1688307,1688307,1688307,39.07246,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-203,GCA_034860245.1,data/assemblies/HPGP_GLOBAL/SPA-203.fna,1,1617854,1617854,1617854,39.06712,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-205,GCA_034860205.1,data/assemblies/HPGP_GLOBAL/SPA-205.fna,1,1576095,1576095,1576095,39.11008,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-210,GCA_034860125.1,data/assemblies/HPGP_GLOBAL/SPA-210.fna,1,1587919,1587919,1587919,39.07208,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-301,GCA_034860105.1,data/assemblies/HPGP_GLOBAL/SPA-301.fna,1,1659411,1659411,1659411,38.95611,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-303,GCA_034860065.1,data/assemblies/HPGP_GLOBAL/SPA-303.fna,1,1620854,1620854,1620854,39.00888,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-311,GCA_034859905.1,data/assemblies/HPGP_GLOBAL/SPA-311.fna,1,1619032,1619032,1619032,39.02295,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-312,GCA_034859885.1,data/assemblies/HPGP_GLOBAL/SPA-312.fna,1,1660119,1660119,1660119,38.87571,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-315,GCA_034859825.1,data/assemblies/HPGP_GLOBAL/SPA-315.fna,1,1639320,1639320,1639320,38.92876,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-318,GCA_034859765.1,data/assemblies/HPGP_GLOBAL/SPA-318.fna,1,1678202,1678202,1678202,38.86618,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-321,GCA_034859705.1,data/assemblies/HPGP_GLOBAL/SPA-321.fna,1,1679943,1679943,1679943,38.91418,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-401,GCA_034859015.1,data/assemblies/HPGP_GLOBAL/SPA-401.fna,1,1606438,1606438,1606438,39.02093,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-405,GCA_034858875.1,data/assemblies/HPGP_GLOBAL/SPA-405.fna,1,1699624,1699624,1699624,38.83712,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-413,GCA_034858795.1,data/assemblies/HPGP_GLOBAL/SPA-413.fna,1,1674489,1674489,1674489,38.84033,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-502,GCA_034858735.1,data/assemblies/HPGP_GLOBAL/SPA-502.fna,1,1576526,1576526,1576526,39.15419,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-504,GCA_034858695.1,data/assemblies/HPGP_GLOBAL/SPA-504.fna,1,1640813,1640813,1640813,38.91254,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-508,GCA_034858615.1,data/assemblies/HPGP_GLOBAL/SPA-508.fna,1,1628029,1628029,1628029,38.96251,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-509,GCA_034858595.1,data/assemblies/HPGP_GLOBAL/SPA-509.fna,1,1663455,1663455,1663455,38.92333,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-607,GCA_034858495.1,data/assemblies/HPGP_GLOBAL/SPA-607.fna,1,1678132,1678132,1678132,38.80875,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-609,GCA_034858475.1,data/assemblies/HPGP_GLOBAL/SPA-609.fna,1,1643170,1643170,1643170,39.0469,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-703,GCA_034858375.1,data/assemblies/HPGP_GLOBAL/SPA-703.fna,1,1581418,1581418,1581418,39.14095,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-705,GCA_034858335.1,data/assemblies/HPGP_GLOBAL/SPA-705.fna,1,1587290,1587290,1587290,39.04302,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-707,GCA_034858295.1,data/assemblies/HPGP_GLOBAL/SPA-707.fna,1,1706700,1706700,1706700,38.76586,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-801,GCA_034856515.1,data/assemblies/HPGP_GLOBAL/SPA-801.fna,1,1677924,1677924,1677924,38.83179,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-803,GCA_034856475.1,data/assemblies/HPGP_GLOBAL/SPA-803.fna,1,1625750,1625750,1625750,38.99579,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-805,GCA_034856435.1,data/assemblies/HPGP_GLOBAL/SPA-805.fna,1,1586055,1586055,1586055,39.15135,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SPA-806,GCA_034856415.1,data/assemblies/HPGP_GLOBAL/SPA-806.fna,1,1642348,1642348,1642348,38.89949,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SWE-006,GCA_034897205.1,data/assemblies/HPGP_GLOBAL/SWE-006.fna,1,1642130,1642130,1642130,38.856,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SWE-008,GCA_034895665.1,data/assemblies/HPGP_GLOBAL/SWE-008.fna,1,1678454,1678454,1678454,38.82549,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SWE-010,GCA_034895065.1,data/assemblies/HPGP_GLOBAL/SWE-010.fna,1,1681953,1681953,1681953,38.84996,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SWE-015,GCA_034892165.1,data/assemblies/HPGP_GLOBAL/SWE-015.fna,1,1634654,1634654,1634654,38.99174,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SWE-016,GCA_034891065.1,data/assemblies/HPGP_GLOBAL/SWE-016.fna,1,1617426,1617426,1617426,38.96933,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SWE-026,GCA_034884265.1,data/assemblies/HPGP_GLOBAL/SWE-026.fna,1,1654901,1654901,1654901,38.87997,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SWE-028,GCA_034882165.1,data/assemblies/HPGP_GLOBAL/SWE-028.fna,1,1649875,1649875,1649875,38.84834,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SWE-031,GCA_034880085.1,data/assemblies/HPGP_GLOBAL/SWE-031.fna,1,1643191,1643191,1643191,38.92086,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SWT-001,GCA_034875585.1,data/assemblies/HPGP_GLOBAL/SWT-001.fna,1,1667389,1667389,1667389,38.86514,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SWT-002,GCA_034874685.1,data/assemblies/HPGP_GLOBAL/SWT-002.fna,1,1593038,1593038,1593038,39.00698,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SWT-004,GCA_034873765.1,data/assemblies/HPGP_GLOBAL/SWT-004.fna,1,1679177,1679177,1679177,38.74809,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SWT-005,GCA_034872705.1,data/assemblies/HPGP_GLOBAL/SWT-005.fna,1,1678855,1678855,1678855,38.77625,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SWT-006,GCA_034871625.1,data/assemblies/HPGP_GLOBAL/SWT-006.fna,1,1611621,1611621,1611621,38.9622,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,SWT-008,GCA_034869635.1,data/assemblies/HPGP_GLOBAL/SWT-008.fna,1,1638450,1638450,1638450,38.88559,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
