dataset_id,isolate_id,antibiotic,callable,callable_binary,final_qc_status,contigs,assembly_size_bp,n50_bp,log10_n50_bp,longest_contig_bp,completeness_percent,contamination_percent
HPGP_GLOBAL,NGA-019,clarithromycin,yes,1,PASS,1,1650902,1650902,6.217721293661074,1650902,100.0,0.02
HPGP_GLOBAL,NGA-019,levofloxacin,yes,1,PASS,1,1650902,1650902,6.217721293661074,1650902,100.0,0.02
HPGP_GLOBAL,PER-013,clarithromycin,yes,1,PASS,1,1690356,1690356,6.227978179497461,1690356,100.0,0.01
HPGP_GLOBAL,PER-013,levofloxacin,yes,1,PASS,1,1690356,1690356,6.227978179497461,1690356,100.0,0.01
HPGP_GLOBAL,PER-017,clarithromycin,yes,1,PASS,1,1757475,1757475,6.244889155917028,1757475,99.99,0.34
HPGP_GLOBAL,PER-017,levofloxacin,yes,1,PASS,1,1757475,1757475,6.244889155917028,1757475,99.99,0.34
HPGP_GLOBAL,PER-018,clarithromycin,yes,1,PASS,1,1662753,1662753,6.220827740076942,1662753,99.97,0.14
HPGP_GLOBAL,PER-018,levofloxacin,yes,1,PASS,1,1662753,1662753,6.220827740076942,1662753,99.97,0.14
HPGP_GLOBAL,PER-020,clarithromycin,yes,1,PASS,1,1687602,1687602,6.227270031398424,1687602,100.0,0.25
HPGP_GLOBAL,PER-020,levofloxacin,yes,1,PASS,1,1687602,1687602,6.227270031398424,1687602,100.0,0.25
HPGP_GLOBAL,PER-101,clarithromycin,yes,1,PASS,1,1647544,1647544,6.216837021871228,1647544,99.99,0.03
HPGP_GLOBAL,PER-101,levofloxacin,yes,1,PASS,1,1647544,1647544,6.216837021871228,1647544,99.99,0.03
HPGP_GLOBAL,PER-103,clarithromycin,yes,1,PASS,1,1661938,1661938,6.220614818028041,1661938,100.0,0.04
HPGP_GLOBAL,PER-103,levofloxacin,yes,1,PASS,1,1661938,1661938,6.220614818028041,1661938,100.0,0.04
HPGP_GLOBAL,PER-104,clarithromycin,yes,1,PASS,1,1686285,1686285,6.2269309768529,1686285,100.0,0.63
HPGP_GLOBAL,PER-104,levofloxacin,yes,1,PASS,1,1686285,1686285,6.2269309768529,1686285,100.0,0.63
HPGP_GLOBAL,PER-107,clarithromycin,yes,1,PASS,1,1688447,1688447,6.227487432771966,1688447,99.99,0.09
HPGP_GLOBAL,PER-107,levofloxacin,yes,1,PASS,1,1688447,1688447,6.227487432771966,1688447,99.99,0.09
HPGP_GLOBAL,PER-112,clarithromycin,yes,1,PASS,1,1651932,1651932,6.217992166088123,1651932,100.0,0.24
HPGP_GLOBAL,PER-112,levofloxacin,yes,1,PASS,1,1651932,1651932,6.217992166088123,1651932,100.0,0.24
HPGP_GLOBAL,PER-116,clarithromycin,yes,1,PASS,1,1692634,1692634,6.228563060315496,1692634,100.0,0.02
HPGP_GLOBAL,PER-116,levofloxacin,yes,1,PASS,1,1692634,1692634,6.228563060315496,1692634,100.0,0.02
HPGP_GLOBAL,PER-117,clarithromycin,yes,1,PASS,1,1689598,1689598,6.227783386773772,1689598,100.0,0.0
HPGP_GLOBAL,PER-117,levofloxacin,yes,1,PASS,1,1689598,1689598,6.227783386773772,1689598,100.0,0.0
HPGP_GLOBAL,PER-124,clarithromycin,yes,1,PASS,1,1650052,1650052,6.217497630854639,1650052,99.98,0.02
HPGP_GLOBAL,PER-124,levofloxacin,yes,1,PASS,1,1650052,1650052,6.217497630854639,1650052,99.98,0.02
HPGP_GLOBAL,PER-138,clarithromycin,yes,1,PASS,1,1683001,1683001,6.226084374023568,1683001,100.0,0.01
HPGP_GLOBAL,PER-138,levofloxacin,yes,1,PASS,1,1683001,1683001,6.226084374023568,1683001,100.0,0.01
HPGP_GLOBAL,PER-140,clarithromycin,yes,1,PASS,1,1655604,1655604,6.21895646700139,1655604,99.99,0.46
HPGP_GLOBAL,PER-140,levofloxacin,yes,1,PASS,1,1655604,1655604,6.21895646700139,1655604,99.99,0.46
HPGP_GLOBAL,POL-004,clarithromycin,yes,1,PASS,1,1591337,1591337,6.2017621606284505,1591337,99.99,0.01
HPGP_GLOBAL,POL-004,levofloxacin,yes,1,PASS,1,1591337,1591337,6.2017621606284505,1591337,99.99,0.01
HPGP_GLOBAL,POL-005,clarithromycin,yes,1,PASS,1,1645618,1645618,6.216329029086474,1645618,99.99,0.01
HPGP_GLOBAL,POL-005,levofloxacin,yes,1,PASS,1,1645618,1645618,6.216329029086474,1645618,99.99,0.01
HPGP_GLOBAL,POL-006,clarithromycin,yes,1,PASS,1,1556705,1556705,6.192206320332636,1556705,99.99,0.1
HPGP_GLOBAL,POL-006,levofloxacin,yes,1,PASS,1,1556705,1556705,6.192206320332636,1556705,99.99,0.1
HPGP_GLOBAL,POL-007,clarithromycin,yes,1,PASS,1,1685207,1685207,6.226653254427668,1685207,99.98,0.3
HPGP_GLOBAL,POL-007,levofloxacin,yes,1,PASS,1,1685207,1685207,6.226653254427668,1685207,99.98,0.3
HPGP_GLOBAL,POL-008,clarithromycin,yes,1,PASS,1,1579734,1579734,6.198583965398963,1579734,99.99,0.33
HPGP_GLOBAL,POL-008,levofloxacin,yes,1,PASS,1,1579734,1579734,6.198583965398963,1579734,99.99,0.33
HPGP_GLOBAL,POL-009,clarithromycin,yes,1,PASS,1,1672002,1672002,6.223236792593694,1672002,100.0,0.17
HPGP_GLOBAL,POL-009,levofloxacin,yes,1,PASS,1,1672002,1672002,6.223236792593694,1672002,100.0,0.17
HPGP_GLOBAL,POL-010,clarithromycin,yes,1,PASS,1,1629212,1629212,6.211977600232147,1629212,100.0,0.25
HPGP_GLOBAL,POL-010,levofloxacin,yes,1,PASS,1,1629212,1629212,6.211977600232147,1629212,100.0,0.25
HPGP_GLOBAL,POL-104,clarithromycin,yes,1,PASS,1,1669729,1669729,6.222645990096663,1669729,100.0,0.24
HPGP_GLOBAL,POL-104,levofloxacin,yes,1,PASS,1,1669729,1669729,6.222645990096663,1669729,100.0,0.24
HPGP_GLOBAL,POL-105,clarithromycin,yes,1,PASS,1,1552166,1552166,6.190938166038657,1552166,99.97,0.29
HPGP_GLOBAL,POL-105,levofloxacin,yes,1,PASS,1,1552166,1552166,6.190938166038657,1552166,99.97,0.29
HPGP_GLOBAL,POL-106,clarithromycin,yes,1,PASS,1,1560843,1560843,6.1933592210234965,1560843,99.99,0.02
HPGP_GLOBAL,POL-106,levofloxacin,yes,1,PASS,1,1560843,1560843,6.1933592210234965,1560843,99.99,0.02
HPGP_GLOBAL,POL-108,clarithromycin,yes,1,PASS,1,1560828,1560828,6.193355047350339,1560828,99.98,0.02
HPGP_GLOBAL,POL-108,levofloxacin,yes,1,PASS,1,1560828,1560828,6.193355047350339,1560828,99.98,0.02
HPGP_GLOBAL,POL-110,clarithromycin,yes,1,PASS,1,1590582,1590582,6.201556063402222,1590582,99.99,0.27
HPGP_GLOBAL,POL-110,levofloxacin,yes,1,PASS,1,1590582,1590582,6.201556063402222,1590582,99.99,0.27
HPGP_GLOBAL,POR-002,clarithromycin,yes,1,PASS,1,1625342,1625342,6.210944757982716,1625342,99.98,0.1
HPGP_GLOBAL,POR-002,levofloxacin,yes,1,PASS,1,1625342,1625342,6.210944757982716,1625342,99.98,0.1
HPGP_GLOBAL,POR-003,clarithromycin,yes,1,PASS,1,1607602,1607602,6.206178537821331,1607602,99.99,0.19
HPGP_GLOBAL,POR-003,levofloxacin,yes,1,PASS,1,1607602,1607602,6.206178537821331,1607602,99.99,0.19
HPGP_GLOBAL,POR-004,clarithromycin,yes,1,PASS,1,1650708,1650708,6.217670256058458,1650708,100.0,0.0
HPGP_GLOBAL,POR-004,levofloxacin,yes,1,PASS,1,1650708,1650708,6.217670256058458,1650708,100.0,0.0
HPGP_GLOBAL,POR-005,clarithromycin,yes,1,PASS,1,1688313,1688313,6.227452964547629,1688313,99.98,0.09
HPGP_GLOBAL,POR-005,levofloxacin,yes,1,PASS,1,1688313,1688313,6.227452964547629,1688313,99.98,0.09
HPGP_GLOBAL,POR-010,clarithromycin,yes,1,PASS,1,1607134,1607134,6.206052088981385,1607134,99.99,0.01
HPGP_GLOBAL,POR-010,levofloxacin,yes,1,PASS,1,1607134,1607134,6.206052088981385,1607134,99.99,0.01
HPGP_GLOBAL,POR-018,clarithromycin,yes,1,PASS,1,1607128,1607128,6.206050467603356,1607128,99.99,0.1
HPGP_GLOBAL,POR-018,levofloxacin,yes,1,PASS,1,1607128,1607128,6.206050467603356,1607128,99.99,0.1
HPGP_GLOBAL,POR-104,clarithromycin,yes,1,PASS,1,1646702,1646702,6.216615012973456,1646702,99.99,0.01
HPGP_GLOBAL,POR-104,levofloxacin,yes,1,PASS,1,1646702,1646702,6.216615012973456,1646702,99.99,0.01
HPGP_GLOBAL,POR-105,clarithromycin,yes,1,PASS,1,1623888,1623888,6.210556072528725,1623888,99.99,0.31
HPGP_GLOBAL,POR-105,levofloxacin,yes,1,PASS,1,1623888,1623888,6.210556072528725,1623888,99.99,0.31
HPGP_GLOBAL,POR-106,clarithromycin,yes,1,PASS,1,1667966,1667966,6.222187193686085,1667966,99.99,0.17
HPGP_GLOBAL,POR-106,levofloxacin,yes,1,PASS,1,1667966,1667966,6.222187193686085,1667966,99.99,0.17
HPGP_GLOBAL,POR-107,clarithromycin,yes,1,PASS,1,1593322,1593322,6.20230355275754,1593322,99.99,0.02
HPGP_GLOBAL,POR-107,levofloxacin,yes,1,PASS,1,1593322,1593322,6.20230355275754,1593322,99.99,0.02
HPGP_GLOBAL,POR-109,clarithromycin,yes,1,PASS,1,1604158,1604158,6.2052471414723165,1604158,100.0,0.26
HPGP_GLOBAL,POR-109,levofloxacin,yes,1,PASS,1,1604158,1604158,6.2052471414723165,1604158,100.0,0.26
HPGP_GLOBAL,POR-112,clarithromycin,yes,1,PASS,1,1660836,1660836,6.220326749964065,1660836,99.98,0.01
HPGP_GLOBAL,POR-112,levofloxacin,yes,1,PASS,1,1660836,1660836,6.220326749964065,1660836,99.98,0.01
HPGP_GLOBAL,POR-113,clarithromycin,yes,1,PASS,1,1667121,1667121,6.221967122158679,1667121,100.0,0.04
HPGP_GLOBAL,POR-113,levofloxacin,yes,1,PASS,1,1667121,1667121,6.221967122158679,1667121,100.0,0.04
HPGP_GLOBAL,POR-114,clarithromycin,yes,1,PASS,1,1634980,1634980,6.213512444493086,1634980,99.99,0.0
HPGP_GLOBAL,POR-114,levofloxacin,yes,1,PASS,1,1634980,1634980,6.213512444493086,1634980,99.99,0.0
HPGP_GLOBAL,PRI-001,clarithromycin,yes,1,PASS,1,1577958,1577958,6.198095439550849,1577958,99.97,0.0
HPGP_GLOBAL,PRI-001,levofloxacin,yes,1,PASS,1,1577958,1577958,6.198095439550849,1577958,99.97,0.0
HPGP_GLOBAL,PRI-002,clarithromycin,yes,1,PASS,1,1626441,1626441,6.211238313643586,1626441,99.99,0.03
HPGP_GLOBAL,PRI-002,levofloxacin,yes,1,PASS,1,1626441,1626441,6.211238313643586,1626441,99.99,0.03
HPGP_GLOBAL,PRI-004,clarithromycin,yes,1,PASS,1,1589140,1589140,6.201162159352852,1589140,99.99,0.0
HPGP_GLOBAL,PRI-004,levofloxacin,yes,1,PASS,1,1589140,1589140,6.201162159352852,1589140,99.99,0.0
HPGP_GLOBAL,PRI-005,clarithromycin,yes,1,PASS,1,1629748,1629748,6.212120456753491,1629748,100.0,0.01
HPGP_GLOBAL,PRI-005,levofloxacin,yes,1,PASS,1,1629748,1629748,6.212120456753491,1629748,100.0,0.01
HPGP_GLOBAL,PRI-006,clarithromycin,yes,1,PASS,1,1625718,1625718,6.211045214280616,1625718,99.99,0.0
HPGP_GLOBAL,PRI-006,levofloxacin,yes,1,PASS,1,1625718,1625718,6.211045214280616,1625718,99.99,0.0
HPGP_GLOBAL,RUS-001,clarithromycin,yes,1,PASS,1,1639931,1639931,6.214825575517419,1639931,99.99,0.03
HPGP_GLOBAL,RUS-001,levofloxacin,yes,1,PASS,1,1639931,1639931,6.214825575517419,1639931,99.99,0.03
HPGP_GLOBAL,RUS-003,clarithromycin,yes,1,PASS,1,1649624,1649624,6.217384966435891,1649624,99.99,0.0
HPGP_GLOBAL,RUS-003,levofloxacin,yes,1,PASS,1,1649624,1649624,6.217384966435891,1649624,99.99,0.0
HPGP_GLOBAL,RUS-004,clarithromycin,yes,1,PASS,1,1687731,1687731,6.227303227523484,1687731,100.0,0.31
HPGP_GLOBAL,RUS-004,levofloxacin,yes,1,PASS,1,1687731,1687731,6.227303227523484,1687731,100.0,0.31
HPGP_GLOBAL,RUS-007,clarithromycin,yes,1,PASS,1,1647615,1647615,6.216855737149138,1647615,100.0,0.02
HPGP_GLOBAL,RUS-007,levofloxacin,yes,1,PASS,1,1647615,1647615,6.216855737149138,1647615,100.0,0.02
HPGP_GLOBAL,RUS-011,clarithromycin,yes,1,PASS,1,1657348,1657348,6.219413708546938,1657348,99.99,0.27
HPGP_GLOBAL,RUS-011,levofloxacin,yes,1,PASS,1,1657348,1657348,6.219413708546938,1657348,99.99,0.27
HPGP_GLOBAL,SPA-003,clarithromycin,yes,1,PASS,1,1585832,1585832,6.200257177094118,1585832,99.99,0.19
HPGP_GLOBAL,SPA-003,levofloxacin,yes,1,PASS,1,1585832,1585832,6.200257177094118,1585832,99.99,0.19
HPGP_GLOBAL,SPA-005,clarithromycin,yes,1,PASS,1,1589083,1589083,6.201146581600459,1589083,99.99,0.17
HPGP_GLOBAL,SPA-005,levofloxacin,yes,1,PASS,1,1589083,1589083,6.201146581600459,1589083,99.99,0.17
HPGP_GLOBAL,SPA-006,clarithromycin,yes,1,PASS,1,1618074,1618074,6.208998379486862,1618074,99.99,0.02
HPGP_GLOBAL,SPA-006,levofloxacin,yes,1,PASS,1,1618074,1618074,6.208998379486862,1618074,99.99,0.02
HPGP_GLOBAL,SPA-009,clarithromycin,yes,1,PASS,1,1617114,1617114,6.208740636990992,1617114,99.99,0.26
HPGP_GLOBAL,SPA-009,levofloxacin,yes,1,PASS,1,1617114,1617114,6.208740636990992,1617114,99.99,0.26
HPGP_GLOBAL,SPA-012,clarithromycin,yes,1,PASS,1,1594396,1594396,6.202596196141436,1594396,99.99,0.06
HPGP_GLOBAL,SPA-012,levofloxacin,yes,1,PASS,1,1594396,1594396,6.202596196141436,1594396,99.99,0.06
HPGP_GLOBAL,SPA-015,clarithromycin,yes,1,PASS,1,1646794,1646794,6.2166392760011595,1646794,99.99,0.07
HPGP_GLOBAL,SPA-015,levofloxacin,yes,1,PASS,1,1646794,1646794,6.2166392760011595,1646794,99.99,0.07
HPGP_GLOBAL,SPA-017,clarithromycin,yes,1,PASS,1,1677543,1677543,6.224673661135145,1677543,99.99,0.01
HPGP_GLOBAL,SPA-017,levofloxacin,yes,1,PASS,1,1677543,1677543,6.224673661135145,1677543,99.99,0.01
HPGP_GLOBAL,SPA-101,clarithromycin,yes,1,PASS,1,1680860,1680860,6.2255315422559585,1680860,99.99,0.18
HPGP_GLOBAL,SPA-101,levofloxacin,yes,1,PASS,1,1680860,1680860,6.2255315422559585,1680860,99.99,0.18
HPGP_GLOBAL,SPA-105,clarithromycin,yes,1,PASS,1,1578300,1578300,6.198189556516821,1578300,99.99,0.32
HPGP_GLOBAL,SPA-105,levofloxacin,yes,1,PASS,1,1578300,1578300,6.198189556516821,1578300,99.99,0.32
HPGP_GLOBAL,SPA-108,clarithromycin,yes,1,PASS,1,1615293,1615293,6.208251311027269,1615293,99.99,0.09
HPGP_GLOBAL,SPA-108,levofloxacin,yes,1,PASS,1,1615293,1615293,6.208251311027269,1615293,99.99,0.09
HPGP_GLOBAL,SPA-111,clarithromycin,yes,1,PASS,1,1570816,1570816,6.1961253162527745,1570816,99.99,0.03
HPGP_GLOBAL,SPA-111,levofloxacin,yes,1,PASS,1,1570816,1570816,6.1961253162527745,1570816,99.99,0.03
HPGP_GLOBAL,SPA-201,clarithromycin,yes,1,PASS,1,1676894,1676894,6.224505610805226,1676894,99.99,0.05
HPGP_GLOBAL,SPA-201,levofloxacin,yes,1,PASS,1,1676894,1676894,6.224505610805226,1676894,99.99,0.05
HPGP_GLOBAL,SPA-202,clarithromycin,yes,1,PASS,1,1688307,1688307,6.227451421130311,1688307,99.99,0.01
HPGP_GLOBAL,SPA-202,levofloxacin,yes,1,PASS,1,1688307,1688307,6.227451421130311,1688307,99.99,0.01
HPGP_GLOBAL,SPA-203,clarithromycin,yes,1,PASS,1,1617854,1617854,6.208939327007223,1617854,99.99,0.03
HPGP_GLOBAL,SPA-203,levofloxacin,yes,1,PASS,1,1617854,1617854,6.208939327007223,1617854,99.99,0.03
HPGP_GLOBAL,SPA-205,clarithromycin,yes,1,PASS,1,1576095,1576095,6.197582391283189,1576095,99.99,0.1
HPGP_GLOBAL,SPA-205,levofloxacin,yes,1,PASS,1,1576095,1576095,6.197582391283189,1576095,99.99,0.1
HPGP_GLOBAL,SPA-210,clarithromycin,yes,1,PASS,1,1587919,1587919,6.200828345225691,1587919,99.99,0.01
HPGP_GLOBAL,SPA-210,levofloxacin,yes,1,PASS,1,1587919,1587919,6.200828345225691,1587919,99.99,0.01
HPGP_GLOBAL,SPA-301,clarithromycin,yes,1,PASS,1,1659411,1659411,6.21995396464134,1659411,99.99,0.1
HPGP_GLOBAL,SPA-301,levofloxacin,yes,1,PASS,1,1659411,1659411,6.21995396464134,1659411,99.99,0.1
HPGP_GLOBAL,SPA-303,clarithromycin,yes,1,PASS,1,1620854,1620854,6.209743897112553,1620854,99.99,0.04
HPGP_GLOBAL,SPA-303,levofloxacin,yes,1,PASS,1,1620854,1620854,6.209743897112553,1620854,99.99,0.04
HPGP_GLOBAL,SPA-311,clarithromycin,yes,1,PASS,1,1619032,1619032,6.2092554326237135,1619032,100.0,0.04
HPGP_GLOBAL,SPA-311,levofloxacin,yes,1,PASS,1,1619032,1619032,6.2092554326237135,1619032,100.0,0.04
HPGP_GLOBAL,SPA-312,clarithromycin,yes,1,PASS,1,1660119,1660119,6.220139220082833,1660119,100.0,0.03
HPGP_GLOBAL,SPA-312,levofloxacin,yes,1,PASS,1,1660119,1660119,6.220139220082833,1660119,100.0,0.03
HPGP_GLOBAL,SPA-315,clarithromycin,yes,1,PASS,1,1639320,1639320,6.214663737383336,1639320,99.99,0.13
HPGP_GLOBAL,SPA-315,levofloxacin,yes,1,PASS,1,1639320,1639320,6.214663737383336,1639320,99.99,0.13
HPGP_GLOBAL,SPA-318,clarithromycin,yes,1,PASS,1,1678202,1678202,6.224844234326644,1678202,100.0,0.05
HPGP_GLOBAL,SPA-318,levofloxacin,yes,1,PASS,1,1678202,1678202,6.224844234326644,1678202,100.0,0.05
HPGP_GLOBAL,SPA-321,clarithromycin,yes,1,PASS,1,1679943,1679943,6.225294546484538,1679943,100.0,0.27
HPGP_GLOBAL,SPA-321,levofloxacin,yes,1,PASS,1,1679943,1679943,6.225294546484538,1679943,100.0,0.27
HPGP_GLOBAL,SPA-401,clarithromycin,yes,1,PASS,1,1606438,1606438,6.205863968743761,1606438,99.99,0.0
HPGP_GLOBAL,SPA-401,levofloxacin,yes,1,PASS,1,1606438,1606438,6.205863968743761,1606438,99.99,0.0
HPGP_GLOBAL,SPA-405,clarithromycin,yes,1,PASS,1,1699624,1699624,6.230352855033371,1699624,100.0,0.25
HPGP_GLOBAL,SPA-405,levofloxacin,yes,1,PASS,1,1699624,1699624,6.230352855033371,1699624,100.0,0.25
HPGP_GLOBAL,SPA-413,clarithromycin,yes,1,PASS,1,1674489,1674489,6.223882298931728,1674489,99.99,0.37
HPGP_GLOBAL,SPA-413,levofloxacin,yes,1,PASS,1,1674489,1674489,6.223882298931728,1674489,99.99,0.37
HPGP_GLOBAL,SPA-502,clarithromycin,yes,1,PASS,1,1576526,1576526,6.19770113750918,1576526,99.99,0.13
HPGP_GLOBAL,SPA-502,levofloxacin,yes,1,PASS,1,1576526,1576526,6.19770113750918,1576526,99.99,0.13
HPGP_GLOBAL,SPA-504,clarithromycin,yes,1,PASS,1,1640813,1640813,6.215059088246401,1640813,99.99,0.01
HPGP_GLOBAL,SPA-504,levofloxacin,yes,1,PASS,1,1640813,1640813,6.215059088246401,1640813,99.99,0.01
HPGP_GLOBAL,SPA-508,clarithromycin,yes,1,PASS,1,1628029,1628029,6.2116621366881954,1628029,99.99,0.39
HPGP_GLOBAL,SPA-508,levofloxacin,yes,1,PASS,1,1628029,1628029,6.2116621366881954,1628029,99.99,0.39
HPGP_GLOBAL,SPA-509,clarithromycin,yes,1,PASS,1,1663455,1663455,6.2210110567732055,1663455,99.98,0.17
HPGP_GLOBAL,SPA-509,levofloxacin,yes,1,PASS,1,1663455,1663455,6.2210110567732055,1663455,99.98,0.17
HPGP_GLOBAL,SPA-607,clarithromycin,yes,1,PASS,1,1678132,1678132,6.224826118958068,1678132,99.89,0.34
HPGP_GLOBAL,SPA-607,levofloxacin,yes,1,PASS,1,1678132,1678132,6.224826118958068,1678132,99.89,0.34
HPGP_GLOBAL,SPA-609,clarithromycin,yes,1,PASS,1,1643170,1643170,6.215682497240671,1643170,99.99,0.03
HPGP_GLOBAL,SPA-609,levofloxacin,yes,1,PASS,1,1643170,1643170,6.215682497240671,1643170,99.99,0.03
HPGP_GLOBAL,SPA-703,clarithromycin,yes,1,PASS,1,1581418,1581418,6.199046677711884,1581418,99.98,0.28
HPGP_GLOBAL,SPA-703,levofloxacin,yes,1,PASS,1,1581418,1581418,6.199046677711884,1581418,99.98,0.28
HPGP_GLOBAL,SPA-705,clarithromycin,yes,1,PASS,1,1587290,1587290,6.200656280185129,1587290,99.99,0.04
HPGP_GLOBAL,SPA-705,levofloxacin,yes,1,PASS,1,1587290,1587290,6.200656280185129,1587290,99.99,0.04
HPGP_GLOBAL,SPA-707,clarithromycin,yes,1,PASS,1,1706700,1706700,6.232157188487434,1706700,100.0,0.36
HPGP_GLOBAL,SPA-707,levofloxacin,yes,1,PASS,1,1706700,1706700,6.232157188487434,1706700,100.0,0.36
HPGP_GLOBAL,SPA-801,clarithromycin,yes,1,PASS,1,1677924,1677924,6.224772285975334,1677924,99.99,0.05
HPGP_GLOBAL,SPA-801,levofloxacin,yes,1,PASS,1,1677924,1677924,6.224772285975334,1677924,99.99,0.05
HPGP_GLOBAL,SPA-803,clarithromycin,yes,1,PASS,1,1625750,1625750,6.211053762679936,1625750,99.98,0.03
HPGP_GLOBAL,SPA-803,levofloxacin,yes,1,PASS,1,1625750,1625750,6.211053762679936,1625750,99.98,0.03
HPGP_GLOBAL,SPA-805,clarithromycin,yes,1,PASS,1,1586055,1586055,6.200318243373985,1586055,99.98,0.12
HPGP_GLOBAL,SPA-805,levofloxacin,yes,1,PASS,1,1586055,1586055,6.200318243373985,1586055,99.98,0.12
HPGP_GLOBAL,SPA-806,clarithromycin,yes,1,PASS,1,1642348,1642348,6.215465185954248,1642348,99.99,0.02
HPGP_GLOBAL,SPA-806,levofloxacin,yes,1,PASS,1,1642348,1642348,6.215465185954248,1642348,99.99,0.02
HPGP_GLOBAL,SWE-006,clarithromycin,yes,1,PASS,1,1642130,1642130,6.2154075352729565,1642130,99.99,0.06
HPGP_GLOBAL,SWE-006,levofloxacin,yes,1,PASS,1,1642130,1642130,6.2154075352729565,1642130,99.99,0.06
HPGP_GLOBAL,SWE-008,clarithromycin,yes,1,PASS,1,1678454,1678454,6.224909443397603,1678454,99.99,0.04
HPGP_GLOBAL,SWE-008,levofloxacin,yes,1,PASS,1,1678454,1678454,6.224909443397603,1678454,99.99,0.04
HPGP_GLOBAL,SWE-010,clarithromycin,yes,1,PASS,1,1681953,1681953,6.225813855834166,1681953,99.99,0.2
HPGP_GLOBAL,SWE-010,levofloxacin,yes,1,PASS,1,1681953,1681953,6.225813855834166,1681953,99.99,0.2
HPGP_GLOBAL,SWE-015,clarithromycin,yes,1,PASS,1,1634654,1634654,6.213425841526779,1634654,99.99,0.04
HPGP_GLOBAL,SWE-015,levofloxacin,yes,1,PASS,1,1634654,1634654,6.213425841526779,1634654,99.99,0.04
HPGP_GLOBAL,SWE-016,clarithromycin,yes,1,PASS,1,1617426,1617426,6.208824420081493,1617426,99.94,0.17
HPGP_GLOBAL,SWE-016,levofloxacin,yes,1,PASS,1,1617426,1617426,6.208824420081493,1617426,99.94,0.17
HPGP_GLOBAL,SWE-026,clarithromycin,yes,1,PASS,1,1654901,1654901,6.218772018389854,1654901,99.99,0.42
HPGP_GLOBAL,SWE-026,levofloxacin,yes,1,PASS,1,1654901,1654901,6.218772018389854,1654901,99.99,0.42
HPGP_GLOBAL,SWE-028,clarithromycin,yes,1,PASS,1,1649875,1649875,6.217451041870476,1649875,99.98,0.07
HPGP_GLOBAL,SWE-028,levofloxacin,yes,1,PASS,1,1649875,1649875,6.217451041870476,1649875,99.98,0.07
HPGP_GLOBAL,SWE-031,clarithromycin,yes,1,PASS,1,1643191,1643191,6.215688047564643,1643191,99.99,0.23
HPGP_GLOBAL,SWE-031,levofloxacin,yes,1,PASS,1,1643191,1643191,6.215688047564643,1643191,99.99,0.23
HPGP_GLOBAL,SWT-001,clarithromycin,yes,1,PASS,1,1667389,1667389,6.222036932068621,1667389,99.99,0.09
HPGP_GLOBAL,SWT-001,levofloxacin,yes,1,PASS,1,1667389,1667389,6.222036932068621,1667389,99.99,0.09
HPGP_GLOBAL,SWT-002,clarithromycin,yes,1,PASS,1,1593038,1593038,6.20222613549572,1593038,100.0,0.05
HPGP_GLOBAL,SWT-002,levofloxacin,yes,1,PASS,1,1593038,1593038,6.20222613549572,1593038,100.0,0.05
HPGP_GLOBAL,SWT-004,clarithromycin,yes,1,PASS,1,1679177,1679177,6.225096477002707,1679177,99.99,0.0
HPGP_GLOBAL,SWT-004,levofloxacin,yes,1,PASS,1,1679177,1679177,6.225096477002707,1679177,99.99,0.0
HPGP_GLOBAL,SWT-005,clarithromycin,yes,1,PASS,1,1678855,1678855,6.225013188443455,1678855,99.99,0.0
HPGP_GLOBAL,SWT-005,levofloxacin,yes,1,PASS,1,1678855,1678855,6.225013188443455,1678855,99.99,0.0
HPGP_GLOBAL,SWT-006,clarithromycin,yes,1,PASS,1,1611621,1611621,6.207262917766166,1611621,99.98,0.01
HPGP_GLOBAL,SWT-006,levofloxacin,yes,1,PASS,1,1611621,1611621,6.207262917766166,1611621,99.98,0.01
HPGP_GLOBAL,SWT-008,clarithromycin,yes,1,PASS,1,1638450,1638450,6.214433192709287,1638450,99.99,0.01
HPGP_GLOBAL,SWT-008,levofloxacin,yes,1,PASS,1,1638450,1638450,6.214433192709287,1638450,99.99,0.01
HPGP_GLOBAL,SWT-010,clarithromycin,yes,1,PASS,1,1650513,1650513,6.21761894933039,1650513,100.0,0.0
HPGP_GLOBAL,SWT-010,levofloxacin,yes,1,PASS,1,1650513,1650513,6.21761894933039,1650513,100.0,0.0
HPGP_GLOBAL,SWT-011,clarithromycin,yes,1,PASS,1,1648229,1648229,6.217017551127574,1648229,99.99,0.92
HPGP_GLOBAL,SWT-011,levofloxacin,yes,1,PASS,1,1648229,1648229,6.217017551127574,1648229,99.99,0.92
HPGP_GLOBAL,SWT-012,clarithromycin,yes,1,PASS,1,1605427,1605427,6.205590562647486,1605427,99.98,0.08
HPGP_GLOBAL,SWT-012,levofloxacin,yes,1,PASS,1,1605427,1605427,6.205590562647486,1605427,99.98,0.08
HPGP_GLOBAL,SWT-013,clarithromycin,yes,1,PASS,1,1567886,1567886,6.195314482219084,1567886,99.99,0.16
HPGP_GLOBAL,SWT-013,levofloxacin,yes,1,PASS,1,1567886,1567886,6.195314482219084,1567886,99.99,0.16
HPGP_GLOBAL,SWT-014,clarithromycin,yes,1,PASS,1,1636257,1636257,6.213851517499146,1636257,99.97,0.0
HPGP_GLOBAL,SWT-014,levofloxacin,yes,1,PASS,1,1636257,1636257,6.213851517499146,1636257,99.97,0.0
