dataset_id,isolate_id,blast_task,hit_rank,subject_sequence,query_start,query_end,subject_start,subject_end,identity,coverage,marker_spanning,nearest_marker_distance_bp
CHINA_NINGXIA_2022,SHZY34,blastn,4,JAHXLQ010000007.1,66,99,30108,30143,0.81081,0.012466307277628033,False,2044
CHINA_NINGXIA_2022,SHZY34,blastn,5,JAHXLQ010000007.1,63,83,2223,2203,0.90476,0.007075471698113208,False,2060
CHINA_NINGXIA_2022,SHZY34,blastn,6,JAHXLQ010000007.1,62,77,149823,149808,1.0,0.005390835579514825,False,2066
CHINA_NINGXIA_2022,SHZY34,blastn,7,JAHXLQ010000005.1,2222,2238,16899,16883,1.0,0.0057277628032345014,False,78
CHINA_NINGXIA_2022,SHZY34,blastn,8,JAHXLQ010000012.1,74,90,36874,36858,1.0,0.0057277628032345014,False,2053
CHINA_NINGXIA_2022,SHZY34,blastn,9,JAHXLQ010000001.1,603,624,125555,125534,0.9090900000000001,0.007412398921832884,False,1519
CHINA_NINGXIA_2022,SHZY34,blastn,10,JAHXLQ010000001.1,2180,2196,161475,161459,1.0,0.0057277628032345014,False,36
CHINA_NINGXIA_2022,SHZY34,blastn,11,JAHXLQ010000001.1,1736,1764,114933,114961,0.82759,0.00977088948787062,False,379
CHINA_NINGXIA_2022,SHZY34,blastn,12,JAHXLQ010000001.1,80,101,191293,191269,0.88,0.008423180592991913,False,2042
CHINA_NINGXIA_2022,SHZY34,blastn,13,JAHXLQ010000001.1,543,558,32791,32806,1.0,0.005390835579514825,False,1585
CHINA_NINGXIA_2022,SHZY34,blastn,14,JAHXLQ010000002.1,85,103,227380,227398,0.9473699999999999,0.006401617250673854,False,2040
CHINA_NINGXIA_2022,SHZY34,blastn,15,JAHXLQ010000002.1,1187,1202,254087,254072,1.0,0.005390835579514825,False,941
CHINA_NINGXIA_2022,SHZY34,blastn,16,JAHXLQ010000014.1,61,84,1008,985,0.875,0.008086253369272238,False,2059
CHINA_NINGXIA_2022,SHZY34,blastn,17,JAHXLQ010000008.1,50,70,58676,58656,0.90476,0.007075471698113208,False,2073
CHINA_NINGXIA_2022,SHZY34,blastn,18,JAHXLQ010000008.1,1371,1386,115540,115525,1.0,0.005390835579514825,False,757
CHINA_NINGXIA_2022,SHZY35,blastn,1,JAHXLR010000013.1,55,87,20159,20125,0.82857,0.01179245283018868,False,2056
CHINA_NINGXIA_2022,SHZY35,blastn,2,JAHXLR010000008.1,57,89,874,906,0.82857,0.01179245283018868,False,2054
CHINA_NINGXIA_2022,SHZY35,blastn,3,JAHXLR010000008.1,72,93,15341,15362,0.9090900000000001,0.007412398921832884,False,2050
CHINA_NINGXIA_2022,SHZY35,blastn,4,JAHXLR010000008.1,68,86,5069,5087,0.9473699999999999,0.006401617250673854,False,2057
CHINA_NINGXIA_2022,SHZY35,blastn,5,JAHXLR010000008.1,66,99,30152,30187,0.81081,0.012466307277628033,False,2044
CHINA_NINGXIA_2022,SHZY35,blastn,6,JAHXLR010000008.1,63,83,2224,2204,0.90476,0.007075471698113208,False,2060
CHINA_NINGXIA_2022,SHZY35,blastn,7,JAHXLR010000003.1,2222,2238,163164,163180,1.0,0.0057277628032345014,False,78
CHINA_NINGXIA_2022,SHZY35,blastn,8,JAHXLR010000003.1,61,84,1005,982,0.875,0.008086253369272238,False,2059
CHINA_NINGXIA_2022,SHZY35,blastn,9,JAHXLR010000015.1,63,104,37108,37148,0.7907,0.014487870619946091,False,2039
CHINA_NINGXIA_2022,SHZY35,blastn,10,JAHXLR010000001.1,603,624,126757,126736,0.9090900000000001,0.007412398921832884,False,1519
CHINA_NINGXIA_2022,SHZY35,blastn,11,JAHXLR010000001.1,80,101,183729,183705,0.88,0.008423180592991913,False,2042
CHINA_NINGXIA_2022,SHZY35,blastn,12,JAHXLR010000001.1,1006,1021,18520,18535,1.0,0.005390835579514825,False,1122
CHINA_NINGXIA_2022,SHZY35,blastn,13,JAHXLR010000001.1,2104,2119,156116,156101,1.0,0.005390835579514825,False,24
CHINA_NINGXIA_2022,SHZY35,blastn,14,JAHXLR010000002.1,85,103,183368,183386,0.9473699999999999,0.006401617250673854,False,2040
CHINA_NINGXIA_2022,SHZY35,blastn,15,JAHXLR010000018.1,728,746,21425,21407,0.9473699999999999,0.006401617250673854,False,1397
CHINA_NINGXIA_2022,SHZY35,blastn,16,JAHXLR010000010.1,2226,2244,63652,63634,0.9473699999999999,0.006401617250673854,False,82
CHINA_NINGXIA_2022,SHZY35,blastn,17,JAHXLR010000006.1,80,95,4679,4664,1.0,0.005390835579514825,False,2048
CHINA_NINGXIA_2022,SHZY36,blastn,1,JAHXLS010000006.1,603,624,44107,44086,0.9090900000000001,0.007412398921832884,False,1519
CHINA_NINGXIA_2022,SHZY36,blastn,2,JAHXLS010000006.1,2180,2196,80082,80066,1.0,0.0057277628032345014,False,36
CHINA_NINGXIA_2022,SHZY36,blastn,3,JAHXLS010000006.1,1736,1764,33630,33658,0.82759,0.00977088948787062,False,379
CHINA_NINGXIA_2022,SHZY36,blastn,4,JAHXLS010000006.1,80,101,109905,109881,0.88,0.008423180592991913,False,2042
CHINA_NINGXIA_2022,SHZY36,blastn,5,JAHXLS010000006.1,447,467,96664,96644,0.90476,0.007075471698113208,False,1676
CHINA_NINGXIA_2022,SHZY36,blastn,6,JAHXLS010000004.1,1057,1073,74461,74477,1.0,0.0057277628032345014,False,1070
CHINA_NINGXIA_2022,SHZY36,blastn,7,JAHXLS010000004.1,72,93,163466,163445,0.9090900000000001,0.007412398921832884,False,2050
CHINA_NINGXIA_2022,SHZY36,blastn,8,JAHXLS010000004.1,57,89,177963,177931,0.82857,0.01179245283018868,False,2054
CHINA_NINGXIA_2022,SHZY36,blastn,9,JAHXLS010000004.1,61,84,1009,986,0.875,0.008086253369272238,False,2059
CHINA_NINGXIA_2022,SHZY36,blastn,10,JAHXLS010000004.1,66,99,147904,147869,0.81081,0.012466307277628033,False,2044
CHINA_NINGXIA_2022,SHZY36,blastn,11,JAHXLS010000004.1,63,83,176613,176633,0.90476,0.007075471698113208,False,2060
CHINA_NINGXIA_2022,SHZY36,blastn,12,JAHXLS010000020.1,2222,2238,2619,2635,1.0,0.0057277628032345014,False,78
CHINA_NINGXIA_2022,SHZY36,blastn,13,JAHXLS010000015.1,63,104,9565,9525,0.7907,0.014487870619946091,False,2039
CHINA_NINGXIA_2022,SHZY36,blastn,14,JAHXLS010000003.1,87,105,133771,133753,0.9473699999999999,0.006401617250673854,False,2038
CHINA_NINGXIA_2022,SHZY36,blastn,15,JAHXLS010000003.1,85,103,221068,221086,0.9473699999999999,0.006401617250673854,False,2040
CHINA_NINGXIA_2022,SHZY36,blastn,16,JAHXLS010000003.1,75,90,121566,121551,1.0,0.005390835579514825,False,2053
CHINA_NINGXIA_2022,SHZY36,blastn,17,JAHXLS010000003.1,64,84,231317,231297,0.90476,0.007075471698113208,False,2059
CHINA_NINGXIA_2022,SHZY36,blastn,18,JAHXLS010000012.1,2226,2244,52483,52465,0.9473699999999999,0.006401617250673854,False,82
CHINA_NINGXIA_2022,SHZY36,blastn,19,JAHXLS010000017.1,543,558,2826,2811,1.0,0.005390835579514825,False,1585
CHINA_NINGXIA_2022,SHZY36,blastn,20,JAHXLS010000017.1,75,99,19290,19268,0.88,0.008423180592991913,False,2044
CHINA_NINGXIA_2022,SHZY37,blastn,1,JAHXLT010000004.1,55,82,85420,85393,0.85714,0.009433962264150943,False,2061
CHINA_NINGXIA_2022,SHZY37,blastn,2,JAHXLT010000004.1,72,93,4312,4333,0.9090900000000001,0.007412398921832884,False,2050
CHINA_NINGXIA_2022,SHZY37,blastn,3,JAHXLT010000004.1,66,99,19773,19808,0.81081,0.012466307277628033,False,2044
CHINA_NINGXIA_2022,SHZY37,blastn,4,JAHXLT010000004.1,66,85,82646,82666,0.95238,0.007075471698113208,False,2058
CHINA_NINGXIA_2022,SHZY37,blastn,5,JAHXLT010000002.1,84,103,87577,87596,0.95,0.006738544474393531,False,2040
CHINA_NINGXIA_2022,SHZY37,blastn,6,JAHXLT010000002.1,1059,1082,141096,141073,0.875,0.008086253369272238,False,1061
CHINA_NINGXIA_2022,SHZY37,blastn,7,JAHXLT010000002.1,75,90,19429,19414,1.0,0.005390835579514825,False,2053
CHINA_NINGXIA_2022,SHZY37,blastn,8,JAHXLT010000001.1,66,90,366222,366198,0.88,0.008423180592991913,False,2053
CHINA_NINGXIA_2022,SHZY37,blastn,9,JAHXLT010000001.1,603,624,126462,126441,0.9090900000000001,0.007412398921832884,False,1519
CHINA_NINGXIA_2022,SHZY37,blastn,10,JAHXLT010000001.1,2180,2196,162438,162422,1.0,0.0057277628032345014,False,36
CHINA_NINGXIA_2022,SHZY37,blastn,11,JAHXLT010000001.1,80,101,185426,185402,0.88,0.008423180592991913,False,2042
CHINA_NINGXIA_2022,SHZY37,blastn,12,JAHXLT010000001.1,543,558,33175,33190,1.0,0.005390835579514825,False,1585
CHINA_NINGXIA_2022,SHZY37,blastn,13,JAHXLT010000003.1,2222,2238,17073,17057,1.0,0.0057277628032345014,False,78
CHINA_NINGXIA_2022,SHZY37,blastn,14,JAHXLT010000003.1,592,610,71018,71000,0.9473699999999999,0.006401617250673854,False,1533
CHINA_NINGXIA_2022,SHZY37,blastn,15,JAHXLT010000019.1,57,89,899,931,0.82857,0.01179245283018868,False,2054
CHINA_NINGXIA_2022,SHZY37,blastn,16,JAHXLT010000019.1,63,83,2249,2229,0.90476,0.007075471698113208,False,2060
CHINA_NINGXIA_2022,SHZY37,blastn,17,JAHXLT010000009.1,516,534,13049,13067,0.9473699999999999,0.006401617250673854,False,1609
CHINA_NINGXIA_2022,SHZY37,blastn,18,JAHXLT010000008.1,2226,2244,4335,4353,0.9473699999999999,0.006401617250673854,False,82
CHINA_NINGXIA_2022,SHZY37,blastn,19,JAHXLT010000017.1,61,84,1007,984,0.875,0.008086253369272238,False,2059
CHINA_NINGXIA_2022,SHZY38,megablast,1,JAHXLU010000034.1,2789,2968,10339,10158,0.98901,0.06132075471698113,False,645
CHINA_NINGXIA_2022,SHZY38,megablast,2,JAHXLU010000011.1,2789,2968,60098,59917,0.9835200000000001,0.06132075471698113,False,645
CHINA_NINGXIA_2022,SHZY38,blastn,1,JAHXLU010000034.1,2789,2968,10339,10158,0.98901,0.06132075471698113,False,645
CHINA_NINGXIA_2022,SHZY38,blastn,2,JAHXLU010000011.1,2789,2968,60098,59917,0.9835200000000001,0.06132075471698113,False,645
CHINA_NINGXIA_2022,SHZY38,blastn,3,JAHXLU010000011.1,66,90,32667,32691,0.88,0.008423180592991913,False,2053
CHINA_NINGXIA_2022,SHZY38,blastn,4,JAHXLU010000001.1,2634,2653,158437,158418,1.0,0.006738544474393531,False,490
CHINA_NINGXIA_2022,SHZY38,blastn,5,JAHXLU010000001.1,87,105,173491,173509,0.9473699999999999,0.006401617250673854,False,2038
CHINA_NINGXIA_2022,SHZY38,blastn,6,JAHXLU010000037.1,54,83,4667,4639,0.86667,0.010107816711590296,False,2060
CHINA_NINGXIA_2022,SHZY38,blastn,7,JAHXLU010000037.1,57,89,3309,3341,0.82857,0.01179245283018868,False,2054
CHINA_NINGXIA_2022,SHZY38,blastn,8,JAHXLU010000012.1,55,82,19492,19465,0.85714,0.009433962264150943,False,2061
CHINA_NINGXIA_2022,SHZY38,blastn,9,JAHXLU010000002.1,63,95,3667,3632,0.81081,0.012466307277628033,False,2048
CHINA_NINGXIA_2022,SHZY38,blastn,10,JAHXLU010000002.1,2222,2238,63360,63344,1.0,0.0057277628032345014,False,78
CHINA_NINGXIA_2022,SHZY38,blastn,11,JAHXLU010000002.1,122,143,135522,135544,0.9130400000000001,0.00774932614555256,False,2000
CHINA_NINGXIA_2022,SHZY38,blastn,12,JAHXLU010000005.1,80,101,77039,77015,0.88,0.008423180592991913,False,2042
CHINA_NINGXIA_2022,SHZY38,blastn,13,JAHXLU010000026.1,2226,2244,16506,16488,0.9473699999999999,0.006401617250673854,False,82
CHINA_NINGXIA_2022,SHZY38,blastn,14,JAHXLU010000023.1,85,103,5671,5653,0.9473699999999999,0.006401617250673854,False,2040
CHINA_NINGXIA_2022,SHZY38,blastn,15,JAHXLU010000006.1,1006,1021,8761,8776,1.0,0.005390835579514825,False,1122
CHINA_NINGXIA_2022,SHZY39,blastn,1,JAHXLV010000025.1,81,103,10187,10209,0.9130400000000001,0.00774932614555256,False,2040
CHINA_NINGXIA_2022,SHZY39,blastn,2,JAHXLV010000019.1,53,70,15255,15272,1.0,0.006064690026954178,False,2073
CHINA_NINGXIA_2022,SHZY39,blastn,3,JAHXLV010000005.1,84,105,143131,143152,0.9090900000000001,0.007412398921832884,False,2038
CHINA_NINGXIA_2022,SHZY39,blastn,4,JAHXLV010000005.1,49,75,110400,110427,0.85714,0.009433962264150943,False,2068
CHINA_NINGXIA_2022,SHZY39,blastn,5,JAHXLV010000005.1,1006,1021,155276,155261,1.0,0.005390835579514825,False,1122
CHINA_NINGXIA_2022,SHZY39,blastn,6,JAHXLV010000005.1,75,99,157006,156984,0.88,0.008423180592991913,False,2044
CHINA_NINGXIA_2022,SHZY39,blastn,7,JAHXLV010000016.1,73,101,24392,24365,0.8620699999999999,0.00977088948787062,False,2042
CHINA_NINGXIA_2022,SHZY39,blastn,8,JAHXLV010000011.1,380,396,30953,30969,1.0,0.0057277628032345014,False,1747
CHINA_NINGXIA_2022,SHZY39,blastn,9,JAHXLV010000001.1,2222,2238,30557,30541,1.0,0.0057277628032345014,False,78
CHINA_NINGXIA_2022,SHZY39,blastn,10,JAHXLV010000001.1,592,610,83198,83180,0.9473699999999999,0.006401617250673854,False,1533
CHINA_NINGXIA_2022,SHZY39,blastn,11,JAHXLV010000001.1,122,143,101781,101803,0.9130400000000001,0.00774932614555256,False,2000
CHINA_NINGXIA_2022,SHZY39,blastn,12,JAHXLV010000008.1,85,103,23066,23084,0.9473699999999999,0.006401617250673854,False,2040
CHINA_NINGXIA_2022,SHZY39,blastn,13,JAHXLV010000006.1,66,99,19738,19773,0.81081,0.012466307277628033,False,2044
CHINA_NINGXIA_2022,SHZY39,blastn,14,JAHXLV010000006.1,65,87,84818,84794,0.88,0.008423180592991913,False,2056
CHINA_NINGXIA_2022,SHZY39,blastn,15,JAHXLV010000015.1,87,105,8283,8265,0.9473699999999999,0.006401617250673854,False,2038
CHINA_NINGXIA_2022,SHZY39,blastn,16,JAHXLV010000014.1,80,101,5234,5258,0.88,0.008423180592991913,False,2042
CHINA_NINGXIA_2022,SHZY39,blastn,17,JAHXLV010000013.1,2226,2244,60575,60557,0.9473699999999999,0.006401617250673854,False,82
CHINA_NINGXIA_2022,SHZY40,megablast,1,JAHXLW010000023.1,1,2968,3355,381,0.9872299999999999,1.0026954177897573,True,0
CHINA_NINGXIA_2022,SHZY40,blastn,1,JAHXLW010000023.1,1,2968,3355,381,0.9872299999999999,1.0026954177897573,True,0
CHINA_NINGXIA_2022,SHZY40,blastn,2,JAHXLW010000003.1,64,105,1685,1646,0.78571,0.014150943396226415,False,2038
CHINA_NINGXIA_2022,SHZY40,blastn,3,JAHXLW010000003.1,85,103,88521,88503,0.9473699999999999,0.006401617250673854,False,2040
CHINA_NINGXIA_2022,SHZY40,blastn,4,JAHXLW010000003.1,87,105,146483,146501,0.9473699999999999,0.006401617250673854,False,2038
CHINA_NINGXIA_2022,SHZY40,blastn,5,JAHXLW010000003.1,64,84,78532,78552,0.90476,0.007075471698113208,False,2059
CHINA_NINGXIA_2022,SHZY40,blastn,6,JAHXLW010000014.1,55,82,66088,66115,0.85714,0.009433962264150943,False,2061
CHINA_NINGXIA_2022,SHZY40,blastn,7,JAHXLW010000005.1,277,296,15890,15871,0.95,0.006738544474393531,False,1847
CHINA_NINGXIA_2022,SHZY40,blastn,8,JAHXLW010000007.1,63,104,38192,38232,0.7907,0.014487870619946091,False,2039
CHINA_NINGXIA_2022,SHZY40,blastn,9,JAHXLW010000004.1,2222,2238,16727,16711,1.0,0.0057277628032345014,False,78
CHINA_NINGXIA_2022,SHZY40,blastn,10,JAHXLW010000012.1,57,89,880,912,0.82857,0.01179245283018868,False,2054
CHINA_NINGXIA_2022,SHZY40,blastn,11,JAHXLW010000012.1,72,93,15329,15350,0.9090900000000001,0.007412398921832884,False,2050
CHINA_NINGXIA_2022,SHZY40,blastn,12,JAHXLW010000012.1,66,99,30857,30892,0.81081,0.012466307277628033,False,2044
CHINA_NINGXIA_2022,SHZY40,blastn,13,JAHXLW010000012.1,63,83,2230,2210,0.90476,0.007075471698113208,False,2060
CHINA_NINGXIA_2022,SHZY40,blastn,14,JAHXLW010000021.1,61,84,11991,12014,0.875,0.008086253369272238,False,2059
CHINA_NINGXIA_2022,SHZY40,blastn,15,JAHXLW010000019.1,2226,2244,13247,13229,0.9473699999999999,0.006401617250673854,False,82
CHINA_NINGXIA_2022,SHZY40,blastn,16,JAHXLW010000011.1,516,534,47707,47689,0.9473699999999999,0.006401617250673854,False,1609
CHINA_NINGXIA_2022,SHZY40,blastn,17,JAHXLW010000001.1,80,101,143786,143810,0.88,0.008423180592991913,False,2042
CHINA_NINGXIA_2022,SHZY40,blastn,18,JAHXLW010000001.1,447,467,157024,157044,0.90476,0.007075471698113208,False,1676
CHINA_NINGXIA_2022,SHZY40,blastn,19,JAHXLW010000002.1,543,558,65415,65400,1.0,0.005390835579514825,False,1585
CHINA_NINGXIA_2022,SHZY40,blastn,20,JAHXLW010000002.1,75,99,81789,81767,0.88,0.008423180592991913,False,2044
CHINA_NINGXIA_2022,SHZY40,blastn,21,JAHXLW010000013.1,71,91,6056,6036,0.90476,0.007075471698113208,False,2052
CHINA_NINGXIA_2022,SHZY41,blastn,1,JAHXLX010000009.1,55,82,64749,64776,0.85714,0.009433962264150943,False,2061
CHINA_NINGXIA_2022,SHZY41,blastn,2,JAHXLX010000007.1,72,93,5661,5682,0.9090900000000001,0.007412398921832884,False,2050
CHINA_NINGXIA_2022,SHZY41,blastn,3,JAHXLX010000007.1,66,99,21216,21251,0.81081,0.012466307277628033,False,2044
CHINA_NINGXIA_2022,SHZY41,blastn,4,JAHXLX010000032.1,57,89,880,912,0.82857,0.01179245283018868,False,2054
CHINA_NINGXIA_2022,SHZY41,blastn,5,JAHXLX010000032.1,63,83,2230,2210,0.90476,0.007075471698113208,False,2060
CHINA_NINGXIA_2022,SHZY41,blastn,6,JAHXLX010000026.1,2222,2238,2653,2669,1.0,0.0057277628032345014,False,78
CHINA_NINGXIA_2022,SHZY41,blastn,7,JAHXLX010000002.1,2222,2238,150000,150016,1.0,0.0057277628032345014,False,78
CHINA_NINGXIA_2022,SHZY41,blastn,8,JAHXLX010000015.1,63,104,36059,36099,0.7907,0.014487870619946091,False,2039
CHINA_NINGXIA_2022,SHZY41,blastn,9,JAHXLX010000001.1,2180,2196,87275,87291,1.0,0.0057277628032345014,False,36
CHINA_NINGXIA_2022,SHZY41,blastn,10,JAHXLX010000001.1,603,624,123523,123544,0.9090900000000001,0.007412398921832884,False,1519
CHINA_NINGXIA_2022,SHZY41,blastn,11,JAHXLX010000001.1,84,105,219725,219746,0.9090900000000001,0.007412398921832884,False,2038
CHINA_NINGXIA_2022,SHZY41,blastn,12,JAHXLX010000001.1,80,101,57485,57509,0.88,0.008423180592991913,False,2042
CHINA_NINGXIA_2022,SHZY41,blastn,13,JAHXLX010000001.1,1736,1764,134624,134596,0.82759,0.00977088948787062,False,379
CHINA_NINGXIA_2022,SHZY41,blastn,14,JAHXLX010000001.1,1006,1021,231413,231398,1.0,0.005390835579514825,False,1122
CHINA_NINGXIA_2022,SHZY41,blastn,15,JAHXLX010000004.1,87,105,13297,13315,0.9473699999999999,0.006401617250673854,False,2038
CHINA_NINGXIA_2022,SHZY41,blastn,16,JAHXLX010000003.1,85,103,77412,77430,0.9473699999999999,0.006401617250673854,False,2040
CHINA_NINGXIA_2022,SHZY41,blastn,17,JAHXLX010000027.1,177,195,8892,8910,0.9473699999999999,0.006401617250673854,False,1948
CHINA_NINGXIA_2022,SHZY41,blastn,18,JAHXLX010000014.1,516,534,46278,46260,0.9473699999999999,0.006401617250673854,False,1609
CHINA_NINGXIA_2022,SHZY41,blastn,19,JAHXLX010000010.1,2226,2244,4328,4346,0.9473699999999999,0.006401617250673854,False,82
CHINA_NINGXIA_2022,SHZY41,blastn,20,JAHXLX010000018.1,1371,1386,20144,20129,1.0,0.005390835579514825,False,757
CHINA_NINGXIA_2022,SHZY41,blastn,21,JAHXLX010000016.1,50,70,36296,36316,0.90476,0.007075471698113208,False,2073
CHINA_NINGXIA_2022,SHZY42,blastn,1,JAHXLY010000009.1,55,87,65024,65058,0.82857,0.01179245283018868,False,2056
CHINA_NINGXIA_2022,SHZY42,blastn,2,JAHXLY010000009.1,1057,1073,59111,59127,1.0,0.0057277628032345014,False,1070
CHINA_NINGXIA_2022,SHZY42,blastn,3,JAHXLY010000005.1,72,93,78371,78350,0.9090900000000001,0.007412398921832884,False,2050
CHINA_NINGXIA_2022,SHZY42,blastn,4,JAHXLY010000005.1,57,89,92923,92891,0.82857,0.01179245283018868,False,2054
CHINA_NINGXIA_2022,SHZY42,blastn,5,JAHXLY010000005.1,66,99,62561,62526,0.81081,0.012466307277628033,False,2044
CHINA_NINGXIA_2022,SHZY42,blastn,6,JAHXLY010000005.1,68,86,88654,88636,0.9473699999999999,0.006401617250673854,False,2057
CHINA_NINGXIA_2022,SHZY42,blastn,7,JAHXLY010000005.1,63,83,91573,91593,0.90476,0.007075471698113208,False,2060
CHINA_NINGXIA_2022,SHZY42,blastn,8,JAHXLY010000013.1,2222,2238,16907,16891,1.0,0.0057277628032345014,False,78
CHINA_NINGXIA_2022,SHZY42,blastn,9,JAHXLY010000001.1,2180,2196,173308,173324,1.0,0.0057277628032345014,False,36
CHINA_NINGXIA_2022,SHZY42,blastn,10,JAHXLY010000001.1,603,624,209312,209333,0.9090900000000001,0.007412398921832884,False,1519
CHINA_NINGXIA_2022,SHZY42,blastn,11,JAHXLY010000001.1,80,101,143513,143537,0.88,0.008423180592991913,False,2042
CHINA_NINGXIA_2022,SHZY42,blastn,12,JAHXLY010000001.1,543,558,300381,300366,1.0,0.005390835579514825,False,1585
CHINA_NINGXIA_2022,SHZY42,blastn,13,JAHXLY010000001.1,1006,1021,314693,314678,1.0,0.005390835579514825,False,1122
CHINA_NINGXIA_2022,SHZY42,blastn,14,JAHXLY010000008.1,2226,2244,65288,65270,0.9473699999999999,0.006401617250673854,False,82
CHINA_NINGXIA_2022,SHZY42,blastn,15,JAHXLY010000022.1,61,84,9223,9246,0.875,0.008086253369272238,False,2059
CHINA_NINGXIA_2022,SHZY42,blastn,16,JAHXLY010000002.1,1059,1082,31295,31318,0.875,0.008086253369272238,False,1061
CHINA_NINGXIA_2022,SHZY42,blastn,17,JAHXLY010000002.1,85,103,89958,89940,0.9473699999999999,0.006401617250673854,False,2040
CHINA_NINGXIA_2022,SHZY42,blastn,18,JAHXLY010000002.1,87,105,146456,146474,0.9473699999999999,0.006401617250673854,False,2038
CHINA_NINGXIA_2022,SHZY42,blastn,19,JAHXLY010000002.1,1187,1202,60994,61009,1.0,0.005390835579514825,False,941
CHINA_NINGXIA_2022,SHZY42,blastn,20,JAHXLY010000002.1,75,90,158292,158307,1.0,0.005390835579514825,False,2053
CHINA_NINGXIA_2022,SHZY42,blastn,21,JAHXLY010000007.1,1345,1360,33711,33726,1.0,0.005390835579514825,False,783
CHINA_NINGXIA_2022,SHZY43,blastn,1,JAHXLZ010000012.1,55,82,34456,34483,0.85714,0.009433962264150943,False,2061
CHINA_NINGXIA_2022,SHZY43,blastn,2,JAHXLZ010000007.1,57,89,74694,74662,0.82857,0.01179245283018868,False,2054
CHINA_NINGXIA_2022,SHZY43,blastn,3,JAHXLZ010000007.1,66,99,44770,44735,0.81081,0.012466307277628033,False,2044
CHINA_NINGXIA_2022,SHZY43,blastn,4,JAHXLZ010000007.1,63,83,73344,73364,0.90476,0.007075471698113208,False,2060
CHINA_NINGXIA_2022,SHZY43,blastn,5,JAHXLZ010000004.1,63,104,72074,72034,0.7907,0.014487870619946091,False,2039
CHINA_NINGXIA_2022,SHZY43,blastn,6,JAHXLZ010000003.1,2222,2238,147733,147749,1.0,0.0057277628032345014,False,78
CHINA_NINGXIA_2022,SHZY43,blastn,7,JAHXLZ010000002.1,2180,2196,161874,161858,1.0,0.0057277628032345014,False,36
CHINA_NINGXIA_2022,SHZY43,blastn,8,JAHXLZ010000002.1,80,101,184716,184692,0.88,0.008423180592991913,False,2042
CHINA_NINGXIA_2022,SHZY43,blastn,9,JAHXLZ010000002.1,543,558,33184,33199,1.0,0.005390835579514825,False,1585
CHINA_NINGXIA_2022,SHZY43,blastn,10,JAHXLZ010000002.1,2104,2119,157099,157084,1.0,0.005390835579514825,False,24
CHINA_NINGXIA_2022,SHZY43,blastn,11,JAHXLZ010000018.1,61,101,11638,11676,0.78049,0.013814016172506738,False,2042
CHINA_NINGXIA_2022,SHZY43,blastn,12,JAHXLZ010000009.1,2226,2244,64229,64211,0.9473699999999999,0.006401617250673854,False,82
CHINA_NINGXIA_2022,SHZY43,blastn,13,JAHXLZ010000010.1,85,103,1219,1201,0.9473699999999999,0.006401617250673854,False,2040
CHINA_NINGXIA_2022,SHZY43,blastn,14,JAHXLZ010000008.1,1371,1386,63199,63184,1.0,0.005390835579514825,False,757
CHINA_NINGXIA_2022,SHZY43,blastn,15,JAHXLZ010000006.1,64,84,78030,78050,0.90476,0.007075471698113208,False,2059
CHINA_NINGXIA_2022,SHZY44,blastn,1,JAHXMA010000006.1,55,82,713,686,0.85714,0.009433962264150943,False,2061
CHINA_NINGXIA_2022,SHZY44,blastn,2,JAHXMA010000006.1,61,84,77787,77810,0.875,0.008086253369272238,False,2059
CHINA_NINGXIA_2022,SHZY44,blastn,3,JAHXMA010000003.1,2222,2238,16916,16900,1.0,0.0057277628032345014,False,78
CHINA_NINGXIA_2022,SHZY44,blastn,4,JAHXMA010000018.1,72,93,4001,3980,0.9090900000000001,0.007412398921832884,False,2050
CHINA_NINGXIA_2022,SHZY44,blastn,5,JAHXMA010000018.1,57,89,18514,18482,0.82857,0.01179245283018868,False,2054
CHINA_NINGXIA_2022,SHZY44,blastn,6,JAHXMA010000018.1,63,83,17164,17184,0.90476,0.007075471698113208,False,2060
CHINA_NINGXIA_2022,SHZY44,blastn,7,JAHXMA010000015.1,63,104,14545,14505,0.7907,0.014487870619946091,False,2039
CHINA_NINGXIA_2022,SHZY44,blastn,8,JAHXMA010000001.1,603,624,226556,226577,0.9090900000000001,0.007412398921832884,False,1519
CHINA_NINGXIA_2022,SHZY44,blastn,9,JAHXMA010000001.1,80,101,169415,169439,0.88,0.008423180592991913,False,2042
CHINA_NINGXIA_2022,SHZY44,blastn,10,JAHXMA010000001.1,1736,1764,237092,237064,0.82759,0.00977088948787062,False,379
CHINA_NINGXIA_2022,SHZY44,blastn,11,JAHXMA010000001.1,543,558,319229,319214,1.0,0.005390835579514825,False,1585
CHINA_NINGXIA_2022,SHZY44,blastn,12,JAHXMA010000001.1,1006,1021,333966,333951,1.0,0.005390835579514825,False,1122
CHINA_NINGXIA_2022,SHZY44,blastn,13,JAHXMA010000008.1,2226,2244,4385,4403,0.9473699999999999,0.006401617250673854,False,82
CHINA_NINGXIA_2022,SHZY44,blastn,14,JAHXMA010000007.1,66,99,11569,11604,0.81081,0.012466307277628033,False,2044
CHINA_NINGXIA_2022,SHZY44,blastn,15,JAHXMA010000002.1,85,103,204913,204931,0.9473699999999999,0.006401617250673854,False,2040
CHINA_NINGXIA_2022,SHZY44,blastn,16,JAHXMA010000002.1,1059,1082,259185,259162,0.875,0.008086253369272238,False,1061
