dataset_id,isolate_id,lineage_recomputed,clustering_method,core_variable_sites,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,development_5nn_distance,development_5nn_percentile
ZENODO_10369064,S46,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.64926,70.088196,-17.603804,-4.691682,-0.4707265,1.9490572,-1.3066834,-1.3017559,0.14117892,0.6566648,0.116197539648353,0.0217391304347826
ZENODO_10369064,S48,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.117516,69.274925,-17.092411,-4.580289,-0.15170541,1.7832606,-1.0256753,-0.3489269,0.34826794,0.22856995,0.1337454436076713,0.0555555555555555
ZENODO_10369064,S49,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,89.44743,63.965813,-12.726541,-0.7223051,-1.2736307,0.9488165,-0.39842066,-0.7745076,0.07647165,0.019527074,0.2444519170763925,0.1739130434782608
ZENODO_10369064,S50,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.46263,71.011154,-17.88339,-5.283196,-0.44723308,1.8622837,-1.8591648,-0.9480822,0.11753617,0.27794173,0.1133449324294648,0.0144927536231884
ZENODO_10369064,S52,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.492714,68.43462,-16.012012,-3.6251624,-0.7864584,1.9246949,-0.86417377,-0.43879202,0.2772958,-0.30522117,0.1053312082474322,0.0072463768115942
ZENODO_10369064,S56,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,91.24528,70.852425,-18.135757,-5.2461085,-0.4317169,2.3529642,-1.0684537,-0.65916264,0.7665889,0.22215788,0.1465856379178517,0.0797101449275362
ZENODO_10369064,S57,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.61597,70.824554,-18.122263,-5.3170238,-0.451345,1.982785,-1.2325639,-0.4797994,0.58521247,-0.02442675,0.0949355605922615,0.002415458937198
ZENODO_10369064,S64,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.369576,69.78261,-16.806322,-4.60309,-0.27386013,1.7492725,-1.2533582,-0.4731493,0.076079324,-0.009344907,0.1075154811584537,0.0072463768115942
CHINA_NINGXIA_2022,SHZY39,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,93.57753,2.6582582,2.745759,-8.969978,2.8604245,6.057985,-7.5511756,-3.0053134,3.9234433,1.3551415,0.9642048942406178,0.8840579710144928
HPGP_GLOBAL,ALG-001,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,94.38375,-17.972883,8.691018,-9.078984,1.2291262,3.218034,-3.0126326,-7.384321,3.7493832,1.5104063,0.3564580478175205,0.4202898550724637
HPGP_GLOBAL,ALG-002,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,94.90316,-19.894022,-0.09873826,-6.568788,0.7056906,3.844603,-2.2437856,-8.029381,2.8189082,3.5780308,0.5715889980728698,0.678743961352657
HPGP_GLOBAL,ALG-003,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,96.77403,-22.1135,-0.67535233,-10.846176,1.5577502,6.360767,-3.6377802,-8.637309,5.0571237,1.3034794,0.8332121707230742,0.8429951690821256
HPGP_GLOBAL,ALG-004,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,94.210396,-17.51491,6.66057,-9.164458,1.7859368,4.0868425,-3.0728824,-6.8879666,1.3131666,2.4911754,0.3641846227734009,0.4371980676328502
HPGP_GLOBAL,ALG-005,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,94.82965,-17.227495,8.662272,-10.010826,1.1366872,3.5275846,-3.778191,-6.8351617,1.5411714,-0.80450964,0.4598587236376728,0.572463768115942
HPGP_GLOBAL,ALG-007,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,94.95488,-17.068386,8.360552,-8.285918,1.3469013,3.152151,-4.801154,-7.4777455,1.8480308,1.9695138,0.3568908513879563,0.4227053140096618
HPGP_GLOBAL,ALG-008,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,94.466995,-18.243048,1.9928824,-6.8543673,0.20302747,3.8230815,-1.8952112,-7.9172373,2.226283,0.20082591,0.4448501933468994,0.5652173913043478
HPGP_GLOBAL,ALG-009,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,94.78928,-18.560493,7.313618,-11.07881,0.31189534,3.8116744,-4.3180814,-6.7072105,2.0471516,2.0518706,0.3625771590601127,0.4323671497584541
HPGP_GLOBAL,ALG-010,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,93.9933,-16.583595,7.327221,-8.925689,1.3105518,3.9281101,-4.144026,-6.431203,2.5229776,1.2419722,0.3221203955455301,0.3502415458937198
HPGP_GLOBAL,ARG-001,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,92.32668,-13.588483,9.729738,-5.7635126,0.30430916,3.9094627,-0.06954444,-0.84805655,2.153325,-0.119207546,0.4075113875230299,0.5048309178743962
HPGP_GLOBAL,ARG-002,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,93.583305,-10.471711,1.9953446,-6.8447485,0.6685993,0.63295364,1.622954,-2.945963,-0.04572049,0.31384304,0.569575774125702,0.6763285024154589
HPGP_GLOBAL,ARG-003,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,93.35431,-15.523757,9.48906,-8.866518,1.0239171,4.0356784,-1.5309262,-4.014008,1.3498926,-0.81688946,0.3018673735657859,0.3091787439613526
HPGP_GLOBAL,ARG-004,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,94.04591,-15.660997,8.695044,-7.074978,0.06841454,4.1704392,0.5946123,-1.1835033,0.85398245,-1.0162905,0.2588600745321647,0.217391304347826
HPGP_GLOBAL,ARG-005,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,93.685234,-16.047506,8.708793,-8.3316,0.030559713,3.8270273,0.9330344,-3.061809,-1.2818592,-1.274712,0.358681243893603,0.427536231884058
HPGP_GLOBAL,ARG-007,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,94.19815,-15.66265,6.0132117,-6.8745756,-0.88323456,3.4572577,3.645946,2.1897862,2.161956,-4.1851106,0.3858858422106872,0.463768115942029
HPGP_GLOBAL,BRA-006,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,94.19907,-17.62381,5.9575405,-6.8622727,0.021337893,4.3697996,-0.67478216,-0.9641022,0.71231884,-3.2322001,0.4041302336737992,0.4975845410628019
HPGP_GLOBAL,BRA-009,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,94.41472,-18.321667,4.6515718,-7.3411264,0.19556122,2.271411,-1.5134635,-2.9604528,3.0690024,0.100086,0.4966233902213437,0.6207729468599034
HPGP_GLOBAL,BRA-017,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,94.82152,-14.160421,8.4771385,-8.308811,0.36680767,1.7612981,0.7776381,-1.9258455,-0.37032482,0.40437883,0.369419362827964,0.4468599033816425
HPGP_GLOBAL,CHI-001,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,92.936295,-11.23166,11.903485,-11.479929,0.87918407,-5.5664062,-2.5252087,-3.3156729,-0.89051944,0.7059789,1.035387229273346,0.8985507246376812
HPGP_GLOBAL,CHI-002,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,93.34617,-10.737916,12.673996,-13.747695,1.2244679,-13.743719,-3.580091,0.55629563,0.42661104,14.280341,2.229540899394256,0.9806763285024156
HPGP_GLOBAL,CHI-008,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,93.97596,-12.117702,10.20617,-12.189443,0.21491791,-14.143738,-1.1019603,0.019662326,-2.5546625,1.7117451,1.763926354965106,0.9444444444444444
HPGP_GLOBAL,CHI-103,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,93.46794,-8.267035,11.725855,-16.856365,0.4151364,-16.68996,-2.8488042,4.616088,-2.4936113,31.6064,2.2261624371723165,0.9782608695652174
HPGP_GLOBAL,CHI-106,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,93.288086,-10.832646,7.1569805,-15.421613,-0.2945574,-14.500883,4.7440195,9.012321,-3.504044,24.696205,1.9071099126569089,0.9565217391304348
HPGP_GLOBAL,CHI-107,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,93.97698,-10.45477,12.054382,-16.656612,0.6194263,-16.412998,-3.181663,3.442243,-2.391735,29.989513,2.158640014024777,0.9758454106280192
HPGP_GLOBAL,COL-005,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,94.043594,-12.364714,5.902421,-8.667027,0.12091056,3.8104901,-1.422435,-6.5952063,3.0402012,0.61634505,0.3808754986337863,0.4589371980676328
HPGP_GLOBAL,FRA-002,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,91.215996,-9.435542,13.902873,0.42995182,0.2991008,2.6061141,-0.7101187,-0.9970377,2.6698334,-1.1899284,0.4220238172312539,0.5289855072463768
HPGP_GLOBAL,FRA-003,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,91.43525,-11.394369,14.601871,-3.2896469,0.15937833,2.3382235,-2.93334,-3.098039,1.7820512,-0.16468318,0.4735458864589423,0.5893719806763285
HPGP_GLOBAL,FRA-004,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,91.8932,-9.823345,13.763848,-1.0341902,-0.07472765,2.7205615,-0.31901887,-2.1681626,2.9635863,-0.35556918,0.4378303352419638,0.5555555555555556
HPGP_GLOBAL,FRA-005,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,93.365036,-14.482351,12.78495,-10.127666,0.50064373,1.1171573,-1.8158365,-1.260368,0.4541042,0.679587,0.414936052263762,0.5217391304347826
HPGP_GLOBAL,FRA-006,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.642204,-6.6257157,21.354057,-1.7390325,0.16401418,2.7729132,-6.8916945,-2.66652,2.831615,3.309741,0.3336771360539726,0.3792270531400966
HPGP_GLOBAL,FRA-008,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.79288,-8.190907,18.431314,-0.10027601,-0.1811835,3.0105073,-3.9593217,-2.8106399,1.8687592,2.3283257,0.3585646658891983,0.4251207729468599
HPGP_GLOBAL,FRA-009,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,94.260345,-17.373253,7.0347834,-7.812599,1.3697187,3.6057632,-4.678712,-7.3468127,4.6371174,2.8879118,0.4457792363415982,0.5676328502415459
HPGP_GLOBAL,FRA-010,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,94.44525,-16.006332,10.570224,-8.89222,0.3195282,3.24613,-0.10943605,-1.2640623,0.23173839,-1.4914393,0.2442491374017911,0.1739130434782608
HPGP_GLOBAL,FRA-018,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,92.52735,-10.176115,16.056278,-2.3981247,0.42890152,5.32905,-5.8743014,-1.348609,4.1925244,0.227217,0.5062884584817017,0.6280193236714976
HPGP_GLOBAL,FRA-019,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,91.38165,-8.062175,16.677532,0.21470211,0.21793233,3.000233,-1.0196477,-2.024385,1.8053188,-0.55797315,0.4078478425208879,0.5072463768115942
HPGP_GLOBAL,GER-018,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,93.16819,-11.758524,14.128971,-5.8990693,0.40249652,3.4602013,-3.0783186,-4.104654,-0.14928208,-0.15747191,0.3885489352162209,0.466183574879227
HPGP_GLOBAL,GRE-003,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,91.343445,-8.516099,21.08837,-2.9880805,-0.046185706,3.912465,-7.6248174,-3.346602,3.1709597,3.682247,0.4240479515227641,0.538647342995169
HPGP_GLOBAL,GRE-041,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,91.04755,-6.4693265,22.922682,-1.0039053,0.64624417,5.7517743,-11.641469,-5.463159,8.878893,8.66346,0.920534452975717,0.8719806763285024
HPGP_GLOBAL,GRE-046,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,91.03351,-6.4644313,22.921537,-0.9985755,0.6544386,5.7578273,-11.652467,-5.4608026,8.878454,8.672928,0.9210526643026584,0.8743961352657005
HPGP_GLOBAL,HON-024,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,93.168434,-12.117959,12.748537,-8.792241,-0.45711842,4.2958364,-4.039065,-1.3944687,0.29544583,-2.3078816,0.4710216767064871,0.5845410628019324
HPGP_GLOBAL,ISR-002,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,92.147606,-12.229651,21.289778,-6.770499,0.9786743,4.8262005,-8.077353,-3.819629,4.3268275,2.3930817,0.3679342707992274,0.4420289855072464
HPGP_GLOBAL,ISR-004,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,92.7627,-10.8721285,20.832272,-7.347003,1.429783,4.287577,-8.505472,-4.8600073,5.215336,0.9856461,0.4040096349959182,0.4951690821256038
HPGP_GLOBAL,ITA-002,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.538864,-6.998343,20.24352,-1.0925831,0.52258384,1.751393,-5.509929,-2.1255968,1.6066434,2.191959,0.3358276427218299,0.3864734299516908
HPGP_GLOBAL,ITA-003,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,91.232315,-9.962221,16.25725,-2.7552464,0.56110007,3.594425,-5.486799,-1.7973558,2.157981,2.5495596,0.3691109180245736,0.4444444444444444
HPGP_GLOBAL,ITA-006,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,89.46773,-6.8092585,20.014273,-1.1324252,0.07787042,3.0345328,-6.0894456,-2.7119856,2.7550256,3.4705608,0.3937773654767411,0.4758454106280193
HPGP_GLOBAL,ITA-011,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,92.029724,-11.299078,17.715265,-5.6948647,1.0239145,4.605703,-5.9250154,-3.8272681,3.4926324,2.5108457,0.398555580991172,0.4855072463768116
HPGP_GLOBAL,JOR-004,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,92.14474,-10.661924,19.839123,-6.5814285,1.5609396,3.4898744,-8.282564,-5.204089,4.652198,2.821661,0.4065488603060118,0.5024154589371981
HPGP_GLOBAL,JOR-005,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,92.93298,-13.908102,15.473344,-7.514867,0.8242871,6.857154,-8.532162,-4.649399,5.978932,1.4204998,0.4634877190711696,0.5772946859903382
HPGP_GLOBAL,JOR-006,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,92.43296,-11.811332,18.522926,-7.0519476,0.99986696,5.846071,-8.114424,-2.5900419,5.3598986,5.22511,0.5728625350721495,0.6811594202898551
HPGP_GLOBAL,JOR-007,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,94.1498,-14.088165,14.82583,-8.408769,1.6976849,5.699059,-8.903711,-4.49831,6.305733,2.6263847,0.5055198993532246,0.6256038647342995
HPGP_GLOBAL,JOR-009,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,93.48225,-13.281341,19.873915,-8.97107,1.7823491,5.2482085,-9.385542,-4.3666654,4.85353,2.7761204,0.4117939758022606,0.5169082125603864
HPGP_GLOBAL,MAL-007,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,97.94766,-21.694164,5.7857833,-18.05119,5.125406,11.910423,-15.43408,-8.197267,10.6966505,3.5491507,1.5765460446051398,0.9347826086956522
HPGP_GLOBAL,MEX-007,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,93.219955,-11.761607,8.930561,-6.537961,-0.102016546,2.255702,0.48808596,-1.5826366,0.5053922,-1.4444959,0.3361779739134918,0.3888888888888889
HPGP_GLOBAL,MEX-008,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,91.851135,-0.9568666,5.5744505,-7.798407,0.33463514,0.61126107,0.053989384,-0.6093164,-0.6600835,-1.6871792,0.6791294124141178,0.7415458937198067
HPGP_GLOBAL,MEX-009,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,94.21522,-10.67009,7.6686206,-8.016946,0.15827154,1.1224902,-1.9399735,-3.5958922,-5.6587243,-1.2267867,0.8343037846766315,0.8454106280193237
HPGP_GLOBAL,PER-103,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,94.457344,-12.803322,5.5503016,-9.542657,-0.118128605,2.6816387,-0.22962485,-6.5098763,3.482366,0.4197275,0.473303889018085,0.5869565217391305
HPGP_GLOBAL,POR-002,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,95.26399,-17.174171,5.337473,-9.880358,0.7162123,5.006918,2.870377,1.2779411,2.8933768,-3.9131114,0.4798840748434386,0.6014492753623188
HPGP_GLOBAL,POR-003,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,93.16468,-14.968936,11.44731,-8.970732,0.31993094,3.4366612,-0.33429402,-2.8241456,-0.40548784,0.13124391,0.2786476923447231,0.2608695652173913
HPGP_GLOBAL,POR-005,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,95.056015,-16.293236,6.4752326,-7.4762244,0.2924643,5.336173,5.1267614,2.111663,1.3562776,-4.654403,0.3811694340302524,0.4613526570048309
HPGP_GLOBAL,POR-010,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,93.92087,-15.153123,12.280106,-9.792972,1.1076008,5.200127,-2.900853,-3.1509569,0.6450238,-0.31464738,0.3079077398546943,0.3309178743961353
HPGP_GLOBAL,POR-018,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,94.06202,-15.6691,10.37528,-9.200638,0.5991484,4.8224444,-1.6924716,-1.8089124,0.59904927,2.2426887,0.4279585126116689,0.5458937198067633
HPGP_GLOBAL,POR-104,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,93.36189,-16.475174,7.0591173,-8.895613,-0.583814,3.7697093,4.2377934,2.376016,0.8027824,-3.1549704,0.3075503967414705,0.3260869565217391
HPGP_GLOBAL,POR-105,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,93.13625,-15.444376,12.255438,-9.26938,0.6442838,3.2465684,0.124054275,-0.78875107,0.20094523,2.2880862,0.4338053577668083,0.5531400966183575
HPGP_GLOBAL,POR-106,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,93.75634,-15.313087,11.570384,-9.345298,0.986097,5.088448,-0.90525335,-3.251942,0.52977824,-0.40668637,0.2616396049152944,0.2198067632850241
HPGP_GLOBAL,POR-107,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,92.69004,-15.970908,10.019343,-7.8705745,0.8084523,4.0233197,1.267974,-1.1235919,0.8513657,-1.9114225,0.3495066800531585,0.4082125603864734
HPGP_GLOBAL,POR-109,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,94.06196,-14.615602,11.935077,-7.733357,0.14217389,4.324609,-0.19561139,-0.66307235,0.8718167,-1.7684447,0.2408867728653259,0.1714975845410628
HPGP_GLOBAL,PRI-001,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,94.75142,-16.905972,9.583661,-11.667837,0.6323558,8.971013,-8.193599,-15.675876,-62.033817,0.31270316,4.132905551251892,0.9879227053140096
HPGP_GLOBAL,PRI-002,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,94.27011,-15.452613,11.096886,-11.690793,0.35559958,10.092435,-9.207969,-17.007738,-72.31669,0.22183557,4.282742216616688,0.9927536231884058
HPGP_GLOBAL,PRI-004,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,95.51243,-18.410492,4.135044,-11.218826,0.34259304,10.012099,-9.187914,-15.582803,-71.21747,0.0040867226,4.2242931130853645,0.9903381642512076
HPGP_GLOBAL,PRI-006,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,94.9414,-16.97817,8.517252,-11.788701,0.4991603,9.682844,-7.7625866,-17.453701,-73.815735,-0.59574956,4.40576981257483,0.9951690821256038
HPGP_GLOBAL,SPA-003,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,93.64215,-15.477894,10.720681,-8.252132,0.35322812,3.43556,-1.2799737,-0.9651471,1.1477149,-0.123994425,0.2539623455259514,0.2101449275362318
HPGP_GLOBAL,SPA-005,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,93.187904,-15.51985,10.4848,-7.236028,0.7257678,4.4761047,-1.3331419,-3.000802,0.4981699,-0.4686759,0.2552564172892008,0.214975845410628
HPGP_GLOBAL,SPA-006,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,94.367355,-15.795991,9.69713,-7.9270563,0.011912562,4.6137066,-1.6499479,-3.2899413,-0.7116856,-0.20916958,0.3323777502114411,0.3743961352657005
HPGP_GLOBAL,SPA-009,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,93.30076,-14.299746,13.97265,-8.035646,0.26336777,4.7067027,-1.7784469,-3.0334518,0.40626964,-0.29022813,0.2508353569247471,0.1908212560386473
HPGP_GLOBAL,SPA-012,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,94.19091,-16.049545,9.041841,-8.03079,0.5248231,3.055011,-0.65389985,-1.2537737,-0.24202718,-0.7325505,0.2352827347272313,0.1642512077294686
HPGP_GLOBAL,SPA-017,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,94.52412,-14.896639,7.9507866,-6.409336,-0.090220764,5.108268,2.023933,1.2950708,1.5036274,-2.3989143,0.3470069633771652,0.4033816425120773
HPGP_GLOBAL,SPA-105,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,94.71792,-17.557734,3.1408577,-5.117413,0.19211425,3.9382682,-1.801768,-7.2975674,0.9839794,-0.93784,0.5594055977455592,0.6642512077294686
HPGP_GLOBAL,SPA-108,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,92.59915,-14.355398,10.183246,-5.988859,-0.06508377,3.128904,1.1556873,-1.2489189,-1.598161,-0.99114746,0.4227962862391748,0.5314009661835749
HPGP_GLOBAL,SPA-111,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,92.35267,-13.923819,14.567776,-8.158993,0.6138362,3.936088,-1.8613391,-3.8586488,1.1469456,2.3973234,0.4841286556112277,0.6111111111111112
HPGP_GLOBAL,SPA-201,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,94.09004,-15.610987,9.312698,-7.3637805,0.63161343,5.0129843,0.07111725,0.50322556,1.0935333,-1.2122289,0.3044000282879845,0.3140096618357488
HPGP_GLOBAL,SPA-203,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,93.61787,-15.419051,12.90373,-9.294831,0.95813894,1.3450814,-3.062012,-2.8362038,2.2018855,3.9866626,0.5994167307279661,0.7101449275362319
HPGP_GLOBAL,SPA-205,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,93.124756,-13.801043,13.087039,-8.038554,0.87601453,4.889014,-2.3824089,-2.3099172,1.5935465,-0.28411686,0.2701012702483417,0.2415458937198067
HPGP_GLOBAL,SPA-210,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,94.52236,-14.756622,12.967946,-8.52992,0.58121943,3.2123818,-1.0771937,-0.662101,2.045751,-1.3179244,0.285190345361368,0.2777777777777778
HPGP_GLOBAL,SPA-301,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,94.60305,-15.816571,7.398411,-6.4872756,-0.16546272,2.8330967,2.2243946,-1.3546716,2.499662,-3.0942936,0.467680156179009,0.5797101449275363
HPGP_GLOBAL,SPA-303,SNP_CLUSTER_04,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,91.11159,-13.970057,11.803578,-6.1005354,0.5415195,2.6588387,-1.8576082,-1.5555454,1.4382788,-0.99365,0.4816316072779509,0.606280193236715
